@relation 'keystroke_strong_all'

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute meanxaccelaration numeric
@attribute meanyaccelaration numeric
@attribute meanzaccelaration numeric
@attribute velocity numeric
@attribute totaltime numeric
@attribute totaldistance numeric
@attribute user_id {100,101,102,103,104,105,200,201,202,203,300,301,302,303,400,401,402,403,404,500,501,502,503,600,601,602,603,604,605,700,701,702,800,801,802,900,1000,1001,1002,1003,1004,1100,1101,1103,1104,1105,1200,1201,1203,1204,1300,1301,1302,1303}

@data
133,106,114,88,130,98,138,103,98,88,77,115,94,356,231,173,318,534,108,512,473,185,257,163,240,223,125,59,230,404,10,374,370,87,169,86,125,0.1296,0.2832,0.1248,0.1488,0.1152,0.1824,0.2256,0.096,0.2352,0.1488,0.1008,0.1344,0.0864,0.354839,0.419355,0.387097,0.290323,0.258065,0.354839,0.225806,0.258065,0.483871,0.322581,0.193548,0.290323,0.258065,106.307692,0.154708,0.315136,0.168665,1.690088,9.632196,1.591618,3644,388.045743,102
148,92,89,106,115,109,157,113,106,107,105,117,131,361,242,165,402,530,290,555,507,364,316,227,265,213,150,76,296,415,181,398,394,258,209,122,148,0.192,0.3024,0.192,0.1968,0.12,0.2832,0.0912,0.1008,0.2112,0.12,0.1008,0.1344,0.0912,0.419355,0.483871,0.387097,0.290323,0.225806,0.451613,0.258065,0.258065,0.387097,0.290323,0.225806,0.290323,0.258065,115,0.164308,0.325062,-0.093247,2.05594,9.571662,1.178791,4355,390.169452,102
124,107,108,106,124,89,164,104,97,78,113,105,95,314,268,119,328,589,182,573,508,254,189,240,236,190,161,11,222,465,93,409,404,157,111,127,131,0.1488,0.2064,0.2304,0.2736,0.1248,0.192,0.0912,0.1104,0.2064,0.1584,0.1008,0.1296,0.0912,0.322581,0.419355,0.387097,0.322581,0.290323,0.387097,0.225806,0.258065,0.419355,0.290323,0.225806,0.290323,0.258065,108.769231,0.158769,0.315136,-0.299344,1.933709,9.586844,1.485495,3895,385.129237,102
143,96,116,104,149,104,157,125,70,51,112,141,96,345,247,160,401,558,175,507,539,371,455,296,311,202,151,44,297,409,71,350,414,301,404,184,170,0.1536,0.168,0.1584,0.168,0.0912,0.1824,0.0768,0.0912,0.1632,0.072,0.1008,0.1248,0.072,0.322581,0.387097,0.322581,0.290323,0.258065,0.354839,0.225806,0.258065,0.290323,0.258065,0.225806,0.322581,0.258065,112.615385,0.1248,0.290323,-0.016253,1.660667,9.650831,1.151889,4461,384.950971,102
143,112,88,134,123,96,152,133,97,108,103,88,97,278,293,178,419,530,128,501,556,302,228,268,279,135,181,90,285,407,32,349,423,205,120,165,191,0.1536,0.2352,0.1152,0.0768,0.1008,0.1584,0.1584,0.1008,0.1872,0.0864,0.0864,0.12,0.096,0.258065,0.451613,0.354839,0.258065,0.258065,0.322581,0.225806,0.258065,0.354839,0.258065,0.16129,0.225806,0.290323,113.384615,0.128862,0.282878,0.018946,1.614291,9.661433,1.334247,4057,374.994093,102
126,106,107,89,154,98,115,68,98,89,86,134,105,303,236,164,463,632,119,505,525,187,268,226,303,177,130,57,374,478,21,390,457,89,179,140,169,0.1776,0.2496,0.1872,0.1488,0.1056,0.2208,0.2016,0.0864,0.2064,0.1248,0.096,0.1536,0.096,0.290323,0.419355,0.387097,0.290323,0.225806,0.387097,0.258065,0.225806,0.419355,0.290323,0.225806,0.354839,0.322581,105.769231,0.158031,0.315136,0.109028,1.545733,9.671412,1.429136,4036,375.7186,102
125,107,123,88,130,60,123,105,88,105,122,122,115,289,249,145,379,612,101,465,485,206,251,251,301,164,142,22,291,482,41,342,380,118,146,129,179,0.1584,0.24,0.1584,0.2208,0.1104,0.144,0.1344,0.0864,0.1968,0.1056,0.0912,0.1248,0.0816,0.322581,0.387097,0.387097,0.322581,0.193548,0.322581,0.290323,0.225806,0.322581,0.290323,0.258065,0.322581,0.258065,108.692308,0.142523,0.300248,0.019004,1.410737,9.690531,1.525788,3849,372.181326,102
130,105,95,131,104,98,142,115,89,78,122,96,137,364,359,106,393,673,109,1161,518,222,243,241,257,234,254,11,262,569,11,1019,403,133,165,119,161,0.1488,0.1344,0.3024,0.36,0.1008,0.2064,0.2448,0.1152,0.2688,0.1584,0.0912,0.1104,0.1872,0.322581,0.419355,0.774194,0.419355,0.225806,0.387097,0.225806,0.258065,0.419355,0.290323,0.225806,0.258065,0.516129,110.923077,0.186831,0.364764,-0.157948,0.948668,9.742456,1.50166,4783,392.82165,102
138,88,78,97,129,99,152,125,97,105,104,141,105,300,290,100,357,593,152,426,518,185,281,199,259,162,202,22,260,464,53,274,393,88,176,95,118,0.3024,0.1584,0.1248,0.1728,0.1104,0.24,0.1632,0.0912,0.2448,0.1152,0.1056,0.1344,0.0816,0.741935,0.322581,0.387097,0.322581,0.225806,0.419355,0.258065,0.258065,0.387097,0.290323,0.225806,0.290323,0.258065,112.153846,0.157292,0.337469,-0.180371,1.299764,9.702848,1.552399,3765,383.762751,102
132,107,117,114,122,80,123,115,89,133,86,130,116,284,207,128,313,503,102,474,508,163,276,213,245,152,100,11,199,381,22,351,393,74,143,127,115,0.1488,0.2256,0.1584,0.2304,0.096,0.1776,0.1872,0.1008,0.2064,0.1248,0.0912,0.1344,0.0768,0.354839,0.387097,0.322581,0.290323,0.225806,0.354839,0.290323,0.258065,0.419355,0.290323,0.225806,0.322581,0.258065,112.615385,0.150646,0.307692,0.014377,1.279068,9.704183,1.658467,3532,386.859882,102
142,104,117,122,134,97,130,96,136,167,106,122,114,351,272,223,1654,669,159,516,584,308,201,243,272,209,168,106,1532,535,62,386,488,172,34,137,150,0.1632,0.3024,0.144,0.144,0.1296,0.2688,0.1392,0.1344,0.2208,0.1296,0.1728,0.1248,0.1056,0.354839,0.451613,0.387097,0.290323,0.290323,0.451613,0.258065,0.322581,0.419355,0.290323,0.258065,0.387097,0.354839,122.076923,0.167631,0.347395,-0.00488,2.079997,9.563754,1.201989,5566,380.312481,102
133,98,118,85,141,97,133,152,88,131,129,87,112,281,236,172,423,620,128,544,565,199,292,245,276,148,138,54,338,479,31,411,413,111,161,116,189,0.1584,0.1632,0.1632,0.1584,0.1104,0.192,0.1776,0.1056,0.2352,0.0768,0.096,0.1056,0.0864,0.354839,0.387097,0.387097,0.322581,0.258065,0.354839,0.258065,0.290323,0.451613,0.193548,0.225806,0.290323,0.258065,115.692308,0.140677,0.310174,-0.770576,2.221267,9.502333,1.384569,4093,373.452756,102
143,108,123,96,133,116,96,121,105,115,94,134,120,413,249,211,672,509,126,434,444,228,244,222,284,270,141,88,576,376,10,338,323,123,129,128,150,0.1536,0.1968,0.1488,0.144,0.1392,0.192,0.2688,0.1104,0.2064,0.1104,0.1104,0.1056,0.0864,0.354839,0.419355,0.387097,0.290323,0.258065,0.419355,0.225806,0.258065,0.483871,0.258065,0.225806,0.290323,0.290323,115.692308,0.151754,0.320099,-0.650244,1.515023,9.644788,1.362852,4156,383.926129,102
152,99,134,103,122,88,133,105,89,121,96,132,113,304,226,166,428,533,99,559,485,176,286,220,269,152,127,32,325,411,11,426,380,87,165,124,137,0.1536,0.2448,0.1584,0.1872,0.1248,0.1968,0.3888,0.1248,0.2064,0.1104,0.1152,0.144,0.0672,0.354839,0.483871,0.322581,0.290323,0.290323,0.419355,0.258065,0.290323,0.419355,0.290323,0.290323,0.290323,0.258065,114.384615,0.170954,0.327543,-0.674762,1.593836,9.633968,1.538809,3864,372.563226,102
142,107,96,96,116,85,124,97,96,115,95,124,95,304,218,195,357,502,96,456,445,172,296,182,289,162,111,99,261,386,11,332,348,76,181,87,165,0.1536,0.1968,0.144,0.1632,0.1296,0.1872,0.3792,0.12,0.2064,0.1488,0.096,0.1632,0.1008,0.354839,0.419355,0.387097,0.290323,0.258065,0.419355,0.258065,0.290323,0.451613,0.322581,0.225806,0.290323,0.258065,106.769231,0.168369,0.325062,-0.869659,2.035992,9.533987,1.593039,3607,379.516808,102
124,128,123,87,115,103,143,124,125,127,88,121,103,291,225,168,413,446,113,409,466,788,193,196,272,167,97,45,326,331,10,266,342,663,66,108,151,0.12,0.1872,0.1632,0.1728,0.1296,0.2304,0.2832,0.1152,0.1968,0.1296,0.1392,0.1152,0.096,0.322581,0.483871,0.387097,0.290323,0.290323,0.451613,0.290323,0.290323,0.419355,0.322581,0.258065,0.290323,0.225806,116.230769,0.159877,0.332506,-0.812348,2.110869,9.524802,1.511692,4083,385.234665,102
152,123,125,95,106,90,88,105,98,123,133,115,115,341,262,191,386,483,195,555,513,196,278,272,389,189,139,66,291,377,105,467,408,98,155,139,274,0.1824,0.2112,0.1728,0.1296,0.1104,0.1824,0.1152,0.0912,0.192,0.1056,0.0912,0.1104,0.0864,0.322581,0.451613,0.322581,0.290323,0.193548,0.387097,0.193548,0.193548,0.419355,0.258065,0.258065,0.258065,0.258065,112.923077,0.136985,0.292804,-0.893831,2.269841,9.479508,1.269447,4176,387.080534,102
106,98,121,61,106,78,121,112,94,141,93,143,98,448,228,219,375,488,368,550,467,181,292,220,292,342,130,98,314,382,290,429,355,87,151,127,149,0.1632,0.2208,0.1488,0.1248,0.1104,0.1152,0.1248,0.144,0.216,0.1248,0.1152,0.1344,0.0864,0.354839,0.387097,0.322581,0.290323,0.225806,0.387097,0.290323,0.290323,0.451613,0.258065,0.258065,0.290323,0.290323,105.538462,0.140677,0.315136,-0.776964,2.270774,9.489292,1.219714,4226,375.062632,102
134,97,133,87,122,88,131,85,97,115,86,125,94,276,257,181,347,473,112,564,487,196,288,190,278,142,160,48,260,351,24,433,402,99,173,104,153,0.1632,0.1632,0.12,0.216,0.12,0.1728,0.168,0.1104,0.1872,0.1104,0.096,0.1152,0.0864,0.419355,0.419355,0.322581,0.290323,0.225806,0.419355,0.225806,0.225806,0.387097,0.290323,0.258065,0.290323,0.225806,107.230769,0.140677,0.307692,-0.91013,2.353454,9.449062,1.559833,3743,383.127655,102
125,106,107,88,116,109,125,69,97,110,113,88,111,535,344,141,371,486,119,560,460,185,319,231,258,410,238,34,283,370,10,435,391,88,209,118,170,0.1392,0.168,0.12,0.1536,0.1104,0.1872,0.264,0.1056,0.24,0.1632,0.1008,0.1104,0.072,0.258065,0.419355,0.387097,0.290323,0.225806,0.387097,0.258065,0.258065,0.387097,0.290323,0.258065,0.290323,0.258065,104.923077,0.1488,0.305211,-0.736056,2.133614,9.524307,1.441623,4120,367.720799,102
124,97,97,95,133,80,78,92,95,89,104,97,114,283,241,152,357,514,329,447,482,171,268,193,292,159,144,55,262,381,249,369,390,76,179,89,195,0.1488,0.1776,0.1344,0.1248,0.1488,0.1776,0.096,0.1344,0.1968,0.1536,0.1104,0.12,0.12,0.354839,0.290323,0.290323,0.290323,0.322581,0.387097,0.258065,0.290323,0.451613,0.258065,0.290323,0.258065,0.290323,99.615385,0.141785,0.310174,-0.737829,2.051969,9.549538,1.365316,3843,375.296175,102
133,110,98,88,79,70,142,111,96,123,105,114,95,280,230,156,357,482,195,571,535,224,284,171,319,147,120,58,269,403,125,429,424,128,161,66,205,0.1488,0.1824,0.1248,0.168,0.0864,0.1392,0.1056,0.1248,0.2208,0.0912,0.0864,0.12,0.072,0.322581,0.483871,0.290323,0.290323,0.258065,0.322581,0.258065,0.258065,0.387097,0.258065,0.225806,0.290323,0.322581,104.923077,0.128492,0.305211,-0.789039,2.365195,9.466639,1.414408,3899,374.965311,102
143,80,107,76,125,116,106,86,88,121,104,88,115,305,240,204,314,478,200,517,581,319,321,212,235,162,160,97,238,353,84,411,495,231,200,108,147,0.144,0.3024,0.1488,0.1824,0.1584,0.1728,0.1344,0.1008,0.1824,0.1152,0.1104,0.192,0.1056,0.322581,0.451613,0.387097,0.322581,0.290323,0.451613,0.290323,0.193548,0.354839,0.290323,0.225806,0.322581,0.290323,104.230769,0.157662,0.322581,-0.695147,1.725632,9.614527,1.273333,4041,372.21426,102
142,107,108,69,97,80,93,104,70,123,88,122,122,239,230,174,423,509,244,595,500,321,324,237,289,97,123,66,354,412,164,502,396,251,201,149,167,0.1296,0.2016,0.144,0.144,0.1104,0.2064,0.072,0.1248,0.1488,0.1104,0.1008,0.1248,0.0912,0.290323,0.419355,0.387097,0.322581,0.193548,0.419355,0.225806,0.258065,0.354839,0.258065,0.258065,0.290323,0.258065,101.923077,0.131446,0.30273,-0.8068,1.990917,9.553463,1.2561,4207,379.042318,102
114,80,102,89,124,69,79,87,78,133,83,115,96,275,217,190,415,455,254,460,506,336,303,191,325,161,137,88,326,331,185,381,419,258,170,108,210,0.1632,0.1968,0.1488,0.1392,0.1296,0.1488,0.096,0.1344,0.1488,0.1008,0.0912,0.12,0.0816,0.354839,0.419355,0.354839,0.290323,0.258065,0.290323,0.193548,0.322581,0.322581,0.258065,0.290323,0.290323,0.225806,96.076923,0.130708,0.297767,-0.694641,1.971855,9.560876,1.266627,4023,362.981214,102
124,117,107,88,117,90,107,111,98,124,103,124,114,326,258,159,374,457,301,400,461,239,265,146,293,202,141,52,286,340,211,293,350,141,141,43,169,0.12,0.1968,0.1344,0.1728,0.144,0.2256,0.1488,0.12,0.2352,0.1056,0.1104,0.1296,0.096,0.258065,0.419355,0.290323,0.290323,0.258065,0.387097,0.258065,0.225806,0.387097,0.290323,0.290323,0.258065,0.290323,109.538462,0.149169,0.300248,-0.666336,2.107646,9.539317,1.38365,3793,375.514458,102
96,108,105,80,123,98,115,94,89,98,95,106,115,326,206,182,335,472,138,496,457,202,279,184,266,230,98,77,255,349,40,381,363,113,181,89,160,0.1392,0.1776,0.1584,0.1296,0.1392,0.1488,0.1536,0.1104,0.1632,0.144,0.096,0.2256,0.1152,0.258065,0.419355,0.387097,0.290323,0.258065,0.387097,0.290323,0.258065,0.451613,0.322581,0.258065,0.354839,0.290323,101.692308,0.146215,0.325062,-0.588847,1.836974,9.595684,1.491051,3658,377.069934,102
97,117,107,94,125,110,122,114,79,97,105,144,105,240,205,162,327,477,141,466,412,177,281,398,318,143,88,55,233,352,31,344,298,98,184,293,174,0.1248,0.2064,0.1776,0.168,0.1152,0.1824,0.2208,0.1296,0.2016,0.1392,0.1152,0.1056,0.096,0.258065,0.419355,0.387097,0.290323,0.193548,0.419355,0.258065,0.290323,0.419355,0.322581,0.290323,0.290323,0.258065,108.923077,0.152492,0.315136,-0.542183,1.660126,9.63787,1.429216,3709,374.082108,102
96,73,116,78,116,108,115,114,79,131,97,125,114,294,206,193,403,424,118,489,488,211,542,214,286,198,133,77,325,308,10,374,374,132,411,117,161,0.1104,0.1776,0.1248,0.1056,0.1008,0.1584,0.2448,0.1056,0.2112,0.1152,0.096,0.1248,0.0816,0.258065,0.387097,0.387097,0.290323,0.193548,0.387097,0.225806,0.290323,0.354839,0.322581,0.258065,0.290323,0.258065,104.769231,0.135138,0.300248,-0.451054,1.791197,9.616772,1.404382,3982,380.429616,102
125,109,125,88,106,80,97,95,71,122,111,103,104,282,227,148,327,429,100,502,496,179,259,198,251,157,118,23,239,323,20,405,401,108,137,87,148,0.1296,0.2064,0.1824,0.2016,0.1104,0.1488,0.1584,0.1248,0.2064,0.1248,0.0768,0.1152,0.0912,0.322581,0.451613,0.387097,0.322581,0.258065,0.322581,0.290323,0.258065,0.322581,0.258065,0.225806,0.258065,0.290323,102.769231,0.144369,0.305211,-0.656575,1.937945,9.571109,1.672135,3502,380.263698,102
68,89,95,95,96,52,145,75,70,100,77,100,87,746,101,260,1522,759,335,1087,666,326,804,206,1683,678,12,165,1427,663,283,942,591,256,704,129,1583,0.1008,0.144,0.2784,0.1296,0.1008,0.1632,0.0432,0.0816,0.1872,0.1536,0.0816,0.0192,0.1584,0.322581,0.290323,0.387097,0.290323,0.290323,0.419355,0.193548,0.16129,0.387097,0.419355,0.225806,0.193548,0.322581,88.384615,0.126277,0.300248,0.052131,6.381917,7.421438,0.895066,8582,360.664868,103
43,87,88,87,70,89,94,59,98,105,77,78,61,1272,133,253,1027,661,183,1225,658,178,985,234,244,1229,46,165,940,591,94,1131,599,80,880,157,166,0.0528,0.096,0.2208,0.1344,0.1008,0.3024,0.0816,0.0576,0.2064,0.1488,0.0864,0.1344,0.12,0.258065,0.322581,0.354839,0.290323,0.225806,0.483871,0.225806,0.16129,0.451613,0.387097,0.225806,0.387097,0.258065,79.692308,0.134031,0.310174,0.046595,6.44526,7.371206,1.043837,7114,366.600369,103
85,71,71,97,76,80,69,17,61,88,69,78,78,479,82,253,897,824,712,480,1982,734,625,270,348,394,11,182,800,748,632,411,1965,673,537,201,270,0.072,0.2064,0.2784,0.1584,0.1056,0.192,0.0768,0.048,0.1392,0.1488,0.072,0.1104,0.12,0.258065,0.451613,0.354839,0.387097,0.258065,0.354839,0.258065,0.258065,0.354839,0.354839,0.193548,0.290323,0.258065,72.307692,0.132923,0.310174,0.246257,6.373204,7.438186,0.868677,7764,361.01194,103
77,95,50,90,80,70,96,68,94,86,60,87,79,632,118,302,357,533,269,327,545,223,399,673,584,555,23,252,267,453,199,231,477,129,313,613,497,0.072,0.1872,0.1392,0.1296,0.072,0.2256,0.0864,0.0768,0.2064,0.1152,0.0528,0.0816,0.0864,0.258065,0.419355,0.225806,0.322581,0.193548,0.451613,0.258065,0.193548,0.483871,0.387097,0.193548,0.258065,0.322581,79.384615,0.117785,0.305211,0.25428,6.375241,7.435746,1.014557,5041,365.827453,103
61,71,96,71,78,61,68,68,52,52,86,78,79,624,273,246,910,572,347,626,484,242,919,858,1405,563,202,150,839,494,286,558,416,190,867,772,1327,0.1008,0.3024,0.168,0.144,0.096,0.168,0.1056,0.0672,0.1584,0.0768,0.0912,0.0816,0.096,0.354839,0.483871,0.322581,0.290323,0.258065,0.419355,0.258065,0.16129,0.322581,0.322581,0.225806,0.225806,0.290323,70.846154,0.127385,0.30273,0.157258,6.463654,7.350717,0.713338,7585,372.616894,103
70,70,80,97,87,69,94,68,60,63,69,88,78,591,93,531,1289,935,263,615,544,424,463,318,282,521,23,451,1192,848,194,521,476,364,400,249,194,0.1152,0.1296,0.3072,0.144,0.0912,0.2208,0.1008,0.0624,0.2256,0.1296,0.1008,0.1392,0.1296,0.290323,0.322581,0.451613,0.322581,0.258065,0.354839,0.225806,0.16129,0.419355,0.322581,0.258065,0.290323,0.290323,76.384615,0.145846,0.305211,-0.009945,6.613936,7.22059,0.901078,6426,373.870352,103
51,17,67,64,68,98,67,17,79,102,94,98,78,815,838,328,546,540,180,497,474,331,462,149,242,764,821,261,482,472,82,430,457,252,360,55,144,0.072,0.0528,0.1536,0.3024,0.12,0.2352,0.12,0.072,0.192,0.12,0.1104,0.1488,0.1104,0.290323,0.290323,0.322581,0.806452,0.322581,0.483871,0.290323,0.225806,0.387097,0.387097,0.258065,0.290323,0.322581,69.230769,0.1392,0.359801,0.082934,6.51338,7.303248,1.038902,5480,369.268757,103
79,87,76,52,87,80,85,17,79,79,43,77,90,1211,122,276,607,503,190,507,484,285,543,290,275,1132,35,200,555,416,110,422,467,206,464,247,198,0.1296,0.1392,0.1872,0.1104,0.0768,0.2352,0.0672,0.024,0.2016,0.1056,0.048,0.0816,0.1104,0.322581,0.354839,0.354839,0.290323,0.290323,0.483871,0.258065,0.129032,0.354839,0.354839,0.193548,0.290323,0.258065,71.615385,0.116677,0.30273,0.123474,6.326068,7.480752,1.024415,5383,376.328428,103
61,79,70,60,60,51,93,77,105,52,77,78,78,695,219,231,332,895,164,859,565,265,1101,280,235,634,140,161,272,835,113,766,488,160,1049,203,157,0.0672,0.168,0.1584,0.1008,0.1008,0.1968,0.0816,0.0624,0.1344,0.072,0.072,0.1008,0.1344,0.258065,0.387097,0.419355,0.258065,0.258065,0.451613,0.258065,0.129032,0.354839,0.354839,0.16129,0.258065,0.258065,72.384615,0.111508,0.292804,0.129816,6.878162,6.960796,1.015858,5919,366.009531,103
87,87,99,78,60,71,60,68,69,70,86,95,59,794,143,228,1359,727,409,473,525,274,679,235,257,707,56,129,1281,667,338,413,457,205,609,149,162,0.1008,0.2112,0.264,0.1344,0.096,0.24,0.0912,0.0816,0.192,0.1872,0.0864,0.1344,0.0672,0.290323,0.354839,0.419355,0.290323,0.225806,0.451613,0.258065,0.258065,0.387097,0.354839,0.225806,0.322581,0.129032,76.076923,0.145108,0.305211,0.171358,6.68178,7.130842,0.946004,6162,365.64612,103
69,79,79,60,59,70,84,60,81,68,88,60,69,508,136,275,714,531,163,706,515,220,484,227,218,439,57,196,654,472,93,622,455,139,416,139,158,0.0624,0.2064,0.2208,0.1104,0.072,0.2064,0.1056,0.072,0.2784,0.1056,0.0864,0.096,0.1008,0.193548,0.451613,0.451613,0.258065,0.225806,0.451613,0.225806,0.258065,0.451613,0.322581,0.290323,0.290323,0.290323,71.230769,0.132554,0.320099,-0.056655,7.054274,6.776028,1.165606,4766,378.93141,103
70,61,97,79,69,89,51,78,80,79,77,88,86,496,117,238,1089,729,350,337,441,198,336,121,217,426,56,141,1010,660,261,286,363,118,257,44,129,0.1008,0.192,0.2064,0.1344,0.1104,0.2496,0.0672,0.0768,0.2688,0.1344,0.072,0.1296,0.1008,0.258065,0.322581,0.419355,0.290323,0.290323,0.451613,0.258065,0.193548,0.516129,0.354839,0.16129,0.322581,0.290323,77.230769,0.141785,0.317618,0.038054,6.654592,7.182018,1.313318,4755,372.5724,103
69,68,60,50,59,68,96,60,60,43,69,60,76,360,382,399,1205,671,755,677,475,377,378,443,392,291,314,339,1155,612,687,581,415,317,335,374,332,0.0816,0.0864,0.0768,0.0912,0.0768,0.0816,0.0672,0.072,0.0816,0.0672,0.0816,0.0624,0.0768,0.258065,0.258065,0.193548,0.290323,0.193548,0.258065,0.258065,0.258065,0.258065,0.225806,0.290323,0.193548,0.258065,64.461538,0.077169,0.245658,0.523651,-0.100246,9.792089,0.707089,6590,355.749157,103
76,60,87,51,97,69,60,69,60,69,68,60,70,1078,351,370,323,690,410,486,494,506,424,498,437,1002,291,283,272,593,341,426,425,446,355,430,377,0.0768,0.072,0.0816,0.072,0.072,0.0768,0.0672,0.0816,0.0864,0.0624,0.0864,0.0816,0.0672,0.193548,0.16129,0.258065,0.193548,0.290323,0.258065,0.193548,0.225806,0.290323,0.193548,0.225806,0.225806,0.193548,68.923077,0.075692,0.223325,0.527553,-0.102536,9.791836,0.702411,6137,349.314017,103
62,76,87,42,77,51,60,69,62,78,59,60,59,395,442,365,642,558,322,426,509,531,452,485,418,333,366,278,600,481,271,366,440,469,374,426,358,0.0816,0.0816,0.0768,0.0624,0.0816,0.0672,0.0672,0.0864,0.0768,0.072,0.0768,0.0768,0.0672,0.193548,0.258065,0.225806,0.290323,0.258065,0.193548,0.16129,0.258065,0.193548,0.193548,0.225806,0.258065,0.258065,64.769231,0.074954,0.228288,0.524641,-0.099463,9.792032,0.716324,5604,346.217007,103
70,77,88,60,94,77,63,42,17,87,51,60,68,472,448,427,750,1166,377,503,480,569,569,473,468,402,371,339,690,1072,300,440,438,552,482,422,408,0.0768,0.072,0.0624,0.0672,0.072,0.072,0.0768,0.0576,0.0672,0.0672,0.072,0.0672,0.0672,0.193548,0.258065,0.225806,0.258065,0.258065,0.225806,0.258065,0.258065,0.225806,0.193548,0.16129,0.225806,0.258065,65.692308,0.069046,0.230769,0.519116,-0.1002,9.792297,0.643102,6770,344.931513,103
69,43,42,86,68,68,78,95,42,87,59,69,51,516,438,406,294,547,395,821,623,543,401,434,526,447,395,364,208,479,327,743,528,501,314,375,457,0.0672,0.0528,0.0624,0.0768,0.0768,0.0768,0.0768,0.0624,0.0624,0.072,0.0864,0.0768,0.0576,0.193548,0.258065,0.225806,0.258065,0.193548,0.193548,0.225806,0.193548,0.225806,0.225806,0.193548,0.258065,0.225806,65.923077,0.069785,0.220844,0.521775,-0.101397,9.792135,0.723018,5995,351.935661,103
115,60,60,59,42,78,61,59,59,68,68,60,60,491,427,389,351,715,366,467,431,412,393,431,402,376,367,329,292,673,288,406,372,353,325,363,342,0.0624,0.0864,0.0912,0.0864,0.0576,0.0864,0.072,0.0912,0.0864,0.072,0.0816,0.072,0.072,0.193548,0.258065,0.193548,0.290323,0.258065,0.290323,0.258065,0.258065,0.258065,0.193548,0.290323,0.258065,0.258065,65.307692,0.078277,0.25062,0.51389,-0.104781,9.792515,0.780786,5335,358.814696,103
69,50,43,60,69,59,60,60,50,68,60,61,17,402,467,367,416,1312,589,570,535,423,405,499,413,333,417,324,356,1243,530,510,475,373,337,439,352,0.072,0.0672,0.072,0.0864,0.072,0.072,0.072,0.0768,0.0768,0.072,0.0912,0.0672,0.0336,0.193548,0.193548,0.193548,0.258065,0.258065,0.193548,0.193548,0.225806,0.225806,0.193548,0.258065,0.258065,0.193548,55.846154,0.071631,0.218362,0.525401,-0.108798,9.791893,0.713485,6415,351.042469,103
60,60,70,60,60,60,60,17,68,69,42,94,69,372,385,384,649,508,510,1564,507,514,558,401,383,312,325,314,589,448,450,1504,490,446,489,359,289,0.0768,0.0864,0.0816,0.0816,0.072,0.0816,0.0624,0.0528,0.0816,0.072,0.0576,0.072,0.0816,0.258065,0.290323,0.258065,0.225806,0.258065,0.258065,0.193548,0.193548,0.258065,0.225806,0.129032,0.258065,0.258065,60.692308,0.073846,0.235732,0.511254,-0.107302,9.79263,0.690821,6804,340.693917,103
60,50,60,51,75,68,41,60,44,51,51,94,69,321,380,335,370,899,540,610,975,417,605,416,293,261,330,275,319,824,472,569,915,373,554,365,199,0.0672,0.0816,0.072,0.0816,0.072,0.072,0.0624,0.0816,0.0816,0.0576,0.0864,0.0816,0.0768,0.193548,0.225806,0.225806,0.258065,0.193548,0.225806,0.193548,0.258065,0.258065,0.193548,0.225806,0.258065,0.258065,59.538462,0.074954,0.228288,0.523536,-0.101765,9.792066,0.719516,6230,337.225787,103
