@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute downdown13 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute updown13 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute pressure14 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute fingerarea14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.543103,0.364444,0.544355,0.296919,0.399267,0.5,0.4375,0.546729,0.344,0.374429,0.164286,0.495413,0.60733,0.384977,0.013984,0.657665,0.01895,0.044232,0.039297,0.032595,0.025748,0.071479,0.015949,0.288044,0.001225,0.075303,0.006281,0.013399,0.66679,0.01301,0.042624,0.042162,0.028658,0.024523,0.069903,0.014813,0.287302,0.000809,0.065073,0.003852,0.239631,0.368932,0.198795,0.395683,0.414634,0.453608,0.240601,0.5,0.572816,0.227273,0.309524,0.289062,0.22314,0.272727,0.299065,0.357143,0.247312,0.333333,0.274194,0.296296,0.308756,0.259259,0.37037,0.148148,0.222222,0.318996,0.283154,0.185185,0.549505,0.427643,0.385022,1
0.556034,0.453333,0.33871,0.386555,0.344322,0.486111,0.4375,0.509346,0.336,0.488584,0.118571,0.541284,0.47644,0.469484,0.006917,0.199315,0.011798,0.025203,0.021435,0.033723,0.019199,0.054619,0.005237,0.025702,0.000937,0.057468,0.007468,0.006261,0.214259,0.00961,0.021844,0.025831,0.029966,0.017984,0.054369,0.004191,0.024074,0.000777,0.044861,0.006793,0.308756,0.368932,0.240964,0.42446,0.5,0.402062,0.195489,0.337209,0.514563,0.390909,0.333333,0.273437,0.198347,0.306818,0.299065,0.357143,0.283154,0.296296,0.343318,0.259259,0.274194,0.185185,0.333333,0.296296,0.259259,0.283154,0.175627,0.222222,0.535644,0.449213,0.379788,1
0.478448,0.52,0.334677,0.358543,0.443223,0.375,0.441176,0.476636,0.38,0.447489,0.167143,0.637615,0.47644,0.535211,0.012205,0.177634,0.015927,0.018243,0.025305,0.012884,0.015379,0.076221,0.009808,0.024816,0.001441,0.116671,0.029523,0.011997,0.187662,0.013823,0.015459,0.027019,0.010524,0.014119,0.077317,0.00824,0.023986,0.001009,0.098595,0.028924,0.308756,0.398058,0.23494,0.42446,0.439024,0.42268,0.368421,0.476744,0.407767,0.381818,0.404762,0.234375,0.214876,0.295455,0.271028,0.321429,0.318996,0.296296,0.308756,0.296296,0.37788,0.259259,0.37037,0.259259,0.259259,0.318996,0.247312,0.185185,0.562376,0.477285,0.414086,1
0.525862,0.417778,0.475806,0.32493,0.406593,0.537037,0.474265,0.481308,0.344,0.447489,0.178571,0.481651,0.623037,0.41784,0.011453,0.470141,0.040776,0.051305,0.030565,0.013418,0.013296,0.048999,0.00419,0.039706,0.001521,0.0649,0.007887,0.01097,0.480236,0.036147,0.049121,0.033254,0.008978,0.011593,0.049779,0.003048,0.038801,0.001025,0.05546,0.005252,0.343318,0.524272,0.216867,0.251799,0.45122,0.463918,0.270677,0.476744,0.495146,0.409091,0.47619,0.234375,0.214876,0.295455,0.271028,0.392857,0.247312,0.333333,0.274194,0.296296,0.308756,0.259259,0.37037,0.296296,0.333333,0.318996,0.21147,0.222222,0.569307,0.480467,0.419319,1
0.422414,0.417778,0.435484,0.336134,0.3663,0.412037,0.422794,0.485981,0.28,0.502283,0.154286,0.463303,0.539267,0.338028,0.042855,0.212248,0.019687,0.042155,0.033343,0.018287,0.022573,0.063049,0.010331,0.045821,0.001161,0.086946,0.009631,0.042953,0.229775,0.015745,0.039767,0.037114,0.015459,0.021551,0.063725,0.009955,0.043827,0.000801,0.078383,0.008124,0.308756,0.349515,0.186747,0.280576,0.378049,0.360825,0.233083,0.348837,0.436893,0.345455,0.404762,0.273437,0.198347,0.261364,0.205607,0.25,0.247312,0.259259,0.239631,0.296296,0.343318,0.222222,0.259259,0.296296,0.259259,0.283154,0.21147,0.111111,0.500495,0.390728,0.330135,1
0.443966,0.431111,0.41129,0.336134,0.443223,0.37963,0.400735,0.457944,0.32,0.401826,0.141429,0.522936,0.486911,0.389671,0.021102,0.166984,0.017107,0.049621,0.05319,0.060025,0.015181,0.046013,0.003904,0.046087,0.001145,0.069606,0.005932,0.021088,0.184706,0.013601,0.047216,0.05483,0.057673,0.014466,0.047661,0.003048,0.046032,0.000857,0.057925,0.005112,0.274194,0.572816,0.222892,0.330935,0.414634,0.443299,0.278195,0.406977,0.466019,0.345455,0.333333,0.28125,0.22314,0.329545,0.261682,0.428571,0.283154,0.333333,0.239631,0.296296,0.308756,0.222222,0.296296,0.185185,0.222222,0.354839,0.21147,0.222222,0.49901,0.458897,0.381907,1
0.431034,0.533333,0.358871,0.336134,0.410256,0.467593,0.5625,0.327103,0.312,0.388128,0.164286,0.633028,0.575916,0.507042,0.008897,0.219095,0.021531,0.041089,0.048129,0.010568,0.014586,0.048296,0.01295,0.027564,0.001121,0.077285,0.006072,0.008966,0.226819,0.018998,0.038703,0.050673,0.007016,0.011692,0.054898,0.012193,0.027866,0.000705,0.05965,0.004062,0.308756,0.194175,0.198795,0.309352,0.304878,0.484536,0.195489,0.360465,0.572816,0.3,0.321429,0.265625,0.173554,0.25,0.299065,0.25,0.21147,0.407407,0.274194,0.333333,0.239631,0.185185,0.37037,0.222222,0.222222,0.247312,0.247312,0.185185,0.553465,0.377861,0.353622,1
0.478448,0.44,0.362903,0.282913,0.457875,0.388889,0.411765,0.593458,0.284,0.579909,0.191429,0.422018,0.575916,0.375587,0.008496,0.274249,0.018655,0.040808,0.037809,0.021968,0.011857,0.061117,0.006713,0.027386,0.001841,0.066634,0.006491,0.00829,0.288142,0.016041,0.039487,0.039093,0.019442,0.010998,0.057723,0.006287,0.023986,0.001273,0.060389,0.004482,0.343318,0.514563,0.150602,0.28777,0.365854,0.412371,0.203008,0.395349,0.427184,0.345455,0.25,0.257812,0.198347,0.295455,0.280374,0.357143,0.21147,0.333333,0.308756,0.296296,0.343318,0.185185,0.333333,0.259259,0.185185,0.21147,0.21147,0.185185,0.535644,0.402098,0.357298,1
0.491379,0.506667,0.5,0.358543,0.417582,0.430556,0.371324,0.46729,0.432,0.447489,0.184286,0.513761,0.586387,0.43662,0.008396,0.168505,0.017844,0.087511,0.027588,0.012112,0.025698,0.0353,0.015473,0.02136,0.000977,0.079762,0.004118,0.008115,0.179904,0.012714,0.084575,0.029988,0.009037,0.025365,0.03654,0.013289,0.020547,0.000448,0.068524,0.001961,0.239631,0.514563,0.259036,0.258993,0.414634,0.463918,0.285714,0.627907,0.572816,0.336364,0.297619,0.414062,0.22314,0.352273,0.271028,0.321429,0.283154,0.296296,0.308756,0.296296,0.308756,0.296296,0.407407,0.222222,0.185185,0.462366,0.283154,0.296296,0.573762,0.495485,0.435019,1
0.478448,0.457778,0.346774,0.378151,0.358974,0.375,0.297794,0.626168,0.368,0.575342,0.162857,0.623853,0.382199,0.356808,0.007268,0.188665,0.015042,0.044738,0.026794,0.021136,0.008682,0.084124,0.011617,0.020119,0.001777,0.07679,0.002303,0.007063,0.203546,0.012714,0.041503,0.03078,0.018788,0.009363,0.079612,0.010193,0.016843,0.001369,0.05965,0.002871,0.274194,0.533981,0.174699,0.215827,0.597561,0.484536,0.255639,0.418605,0.572816,0.390909,0.285714,0.234375,0.173554,0.284091,0.299065,0.25,0.175627,0.185185,0.343318,0.296296,0.239631,0.259259,0.333333,0.37037,0.185185,0.21147,0.139785,0.148148,0.527228,0.441352,0.316989,1
0.439655,0.453333,0.407258,0.27451,0.344322,0.416667,0.452206,0.462617,0.312,0.465753,0.18,0.504587,0.492147,0.446009,0.0103,0.140738,0.016296,0.078473,0.026198,0.00944,0.02927,0.048121,0.01495,0.014358,0.001361,0.07134,0.003141,0.010319,0.15737,0.012862,0.077238,0.030582,0.00654,0.027842,0.049603,0.014194,0.013228,0.000857,0.060636,0.002241,0.308756,0.417476,0.168675,0.323741,0.268293,0.360825,0.240601,0.348837,0.495146,0.309091,0.404762,0.265625,0.22314,0.363636,0.271028,0.285714,0.247312,0.333333,0.239631,0.259259,0.239631,0.222222,0.333333,0.222222,0.333333,0.247312,0.247312,0.259259,0.511386,0.408273,0.361752,1
0.547414,0.404444,0.423387,0.280112,0.472527,0.393519,0.404412,0.593458,0.368,0.511416,0.154286,0.600917,0.528796,0.42723,0.01015,0.175732,0.015779,0.052596,0.025206,0.010865,0.013246,0.049877,0.007427,0.039972,0.001481,0.082487,0.005235,0.009542,0.195419,0.012049,0.051305,0.026128,0.008264,0.012485,0.046425,0.006001,0.037831,0.001121,0.066552,0.003852,0.239631,0.417476,0.198795,0.266187,0.487805,0.463918,0.293233,0.337209,0.543689,0.327273,0.309524,0.296875,0.198347,0.318182,0.252336,0.357143,0.318996,0.296296,0.274194,0.259259,0.308756,0.185185,0.407407,0.333333,0.222222,0.318996,0.21147,0.259259,0.558416,0.424133,0.402062,1
0.426724,0.471111,0.53629,0.302521,0.333333,0.648148,0.503676,0.67757,0.312,0.570776,0.15,0.541284,0.544503,0.338028,0.007694,0.171928,0.019687,0.753578,0.03503,0.024164,0.016967,0.060414,0.005666,0.037047,0.001425,0.06267,0.005514,0.007789,0.186184,0.013897,0.750308,0.039687,0.018313,0.014863,0.053839,0.004906,0.033774,0.001089,0.050037,0.003922,0.239631,0.572816,0.168675,0.215827,0.597561,0.474227,0.368421,0.360465,0.427184,0.354545,0.321429,0.226563,0.231405,0.25,0.280374,0.357143,0.21147,0.296296,0.308756,0.296296,0.37788,0.185185,0.259259,0.296296,0.222222,0.21147,0.21147,0.148148,0.584158,0.432321,0.352064,1
0.551724,0.404444,0.439516,0.336134,0.43956,0.472222,0.485294,0.509346,0.452,0.488584,0.194286,0.5,0.52356,0.502347,0.033607,0.201598,0.015263,0.046253,0.024809,0.010628,0.017016,0.2183,0.009808,0.088895,0.001281,0.081744,0.010678,0.03296,0.220539,0.011236,0.043856,0.026623,0.007016,0.01516,0.218888,0.007383,0.086949,0.000696,0.071235,0.009384,0.274194,0.38835,0.246988,0.359712,0.426829,0.474227,0.255639,0.44186,0.446602,0.327273,0.380952,0.296875,0.22314,0.272727,0.336449,0.285714,0.283154,0.333333,0.274194,0.333333,0.274194,0.259259,0.333333,0.185185,0.296296,0.247312,0.175627,0.185185,0.59505,0.4472,0.367203,1
0.551724,0.475556,0.471774,0.308123,0.413919,0.435185,0.360294,0.616822,0.404,0.570776,0.167143,0.577982,0.486911,0.41784,0.009373,0.176113,0.015411,0.108448,0.041878,0.018405,0.065932,0.073235,0.009236,0.361517,0.001297,0.071836,0.008236,0.008741,0.189878,0.010792,0.106475,0.044339,0.01528,0.065692,0.06902,0.007383,0.356614,0.000865,0.057185,0.007423,0.274194,0.427184,0.198795,0.28777,0.463415,0.381443,0.285714,0.44186,0.456311,0.318182,0.345238,0.265625,0.22314,0.329545,0.280374,0.357143,0.283154,0.333333,0.343318,0.333333,0.37788,0.185185,0.333333,0.259259,0.222222,0.283154,0.21147,0.222222,0.578713,0.426146,0.404398,1
0.478448,0.413333,0.366935,0.254902,0.465201,0.435185,0.488971,0.509346,0.348,0.616438,0.164286,0.513761,0.586387,0.549296,0.011378,0.191708,0.021162,0.07634,0.028679,0.065547,0.020886,0.065156,0.00319,0.034477,0.000857,0.035422,0.002862,0.01117,0.210196,0.01848,0.075501,0.02979,0.062489,0.018974,0.06496,0.002,0.030335,0.00044,0.024402,0.0007,0.308756,0.572816,0.186747,0.258993,0.52439,0.608247,0.24812,0.465116,0.427184,0.436364,0.345238,0.304687,0.322314,0.431818,0.35514,0.392857,0.21147,0.222222,0.308756,0.333333,0.274194,0.296296,0.333333,0.222222,0.259259,0.283154,0.283154,0.185185,0.567327,0.514716,0.389694,1
0.448276,0.404444,0.383065,0.352941,0.424908,0.384259,0.485294,0.542056,0.336,0.570776,0.21,0.587156,0.497382,0.403756,0.006716,0.190186,0.012093,0.044232,0.03116,0.013062,0.015875,0.065508,0.00957,0.016839,0.001041,0.066634,0.004537,0.006687,0.209457,0.009092,0.041503,0.033353,0.010583,0.01402,0.064078,0.008526,0.013668,0.000368,0.051516,0.003572,0.239631,0.368932,0.174699,0.374101,0.45122,0.371134,0.203008,0.325581,0.456311,0.372727,0.285714,0.320312,0.206612,0.284091,0.271028,0.25,0.247312,0.333333,0.308756,0.296296,0.239631,0.185185,0.333333,0.259259,0.222222,0.354839,0.21147,0.148148,0.567822,0.396061,0.351286,1
0.512931,0.488889,0.298387,0.338936,0.311355,0.393519,0.448529,0.64486,0.368,0.493151,0.157143,0.541284,0.465969,0.474178,0.030851,0.178014,0.015116,0.042661,0.021931,0.009618,0.012055,0.046189,0.002428,0.043428,0.000736,0.070845,0.004955,0.030431,0.190617,0.013675,0.040215,0.027217,0.007016,0.010701,0.040777,0.001,0.041623,0.00036,0.058171,0.004412,0.343318,0.398058,0.156627,0.302158,0.512195,0.494845,0.255639,0.337209,0.446602,0.509091,0.285714,0.242187,0.22314,0.261364,0.308411,0.285714,0.21147,0.296296,0.274194,0.259259,0.274194,0.185185,0.296296,0.333333,0.222222,0.283154,0.247312,0.185185,0.540099,0.441867,0.349167,1
0.353448,0.195556,0.318548,0.176471,0.201465,0.24537,0.161765,0.200935,0.16,0.196347,0.087143,0.330275,0.324607,0.258216,0.02872,0.103461,0.026766,0.062532,0.023122,0.07944,0.058243,0.084475,0.028471,0.114952,0.005155,0.439931,0.016541,0.029228,0.142593,0.024985,0.063291,0.031374,0.078839,0.060689,0.096028,0.029531,0.118519,0.005172,0.436776,0.017928,0.205069,0.135922,0.114458,0.122302,0.146341,0.164948,0.150376,0.209302,0.203883,0.227273,0.214286,0.148437,0.140496,0.306818,0.17757,0.214286,0.139785,0.185185,0.170507,0.222222,0.239631,0.185185,0.185185,0.222222,0.185185,0.175627,0.139785,0.148148,0.205446,0.146073,0.202199,2
0.323276,0.235556,0.145161,0.148459,0.131868,0.240741,0.165441,0.257009,0.232,0.319635,0.05,0.330275,0.230366,0.211268,0.010175,0.177634,0.040407,0.052933,0.022229,0.047913,0.02297,0.050755,0.053942,0.043783,0.004555,0.254645,0.012284,0.01087,0.211304,0.041839,0.054274,0.032363,0.047327,0.025415,0.060018,0.054156,0.045326,0.004779,0.252403,0.014917,0.170507,0.203883,0.144578,0.136691,0.207317,0.154639,0.135338,0.186047,0.23301,0.181818,0.285714,0.140625,0.14876,0.204545,0.121495,0.214286,0.247312,0.185185,0.135945,0.185185,0.205069,0.148148,0.222222,0.222222,0.259259,0.175627,0.139785,0.148148,0.172277,0.14874,0.207993,2
0.357759,0.275556,0.254032,0.145658,0.010989,0.199074,0.191176,0.28972,0.368,0.360731,0.06,0.37156,0.324607,0.206573,0.019974,0.155192,0.066583,0.053101,0.021733,0.036514,0.064841,0.118195,0.042182,0.054064,0.005916,0.175625,0.02359,0.020462,0.186184,0.066085,0.054498,0.035135,0.036447,0.066881,0.126567,0.040772,0.054762,0.006084,0.171555,0.025002,0.239631,0.165049,0.108434,0.143885,0.04878,0.175258,0.12782,0.197674,0.135922,0.154545,0.190476,0.148437,0.107438,0.193182,0.140187,0.142857,0.175627,0.222222,0.135945,0.185185,0.239631,0.148148,0.148148,0.148148,0.148148,0.21147,0.0681,0.111111,0.217327,0.110656,0.151984,2
0.37069,0.28,0.258065,0.148459,0.128205,0.277778,0.198529,0.495327,0.268,0.315068,0.072857,0.37156,0.544503,0.253521,0.021528,0.182959,0.049329,0.022678,0.023519,0.050347,0.016669,0.063224,0.039992,0.038642,0.004003,0.114441,0.014936,0.02194,0.212782,0.048714,0.024084,0.033749,0.049289,0.018677,0.063548,0.039771,0.0403,0.004099,0.110673,0.013376,0.170507,0.174757,0.10241,0.158273,0.243902,0.123711,0.135338,0.116279,0.184466,0.181818,0.25,0.15625,0.115702,0.215909,0.130841,0.214286,0.175627,0.222222,0.239631,0.185185,0.205069,0.111111,0.148148,0.185185,0.148148,0.175627,0.21147,0.148148,0.280198,0.123006,0.193072,2
0.349138,0.315556,0.241935,0.294118,0.300366,0.37037,0.224265,0.331776,0.228,0.278539,0.085714,0.279817,0.329843,0.13615,0.007644,0.137695,0.026692,0.010497,0.015977,0.063409,0.021829,0.066561,0.014854,0.038022,0.005379,0.154818,0.014238,0.00819,0.165866,0.026316,0.009018,0.021576,0.061181,0.023483,0.07308,0.015099,0.040388,0.005404,0.15578,0.015547,0.205069,0.203883,0.138554,0.143885,0.231707,0.195876,0.120301,0.209302,0.203883,0.154545,0.285714,0.1875,0.140496,0.147727,0.168224,0.25,0.247312,0.185185,0.239631,0.185185,0.170507,0.148148,0.222222,0.148148,0.222222,0.175627,0.139785,0.148148,0.277723,0.156601,0.211887,2
0.202586,0.488889,0.399194,0.266106,0.326007,0.50463,0.536765,0.747664,0.348,0.525114,0.13,0.527523,0.528796,0.42723,0.012029,0.340434,0.015706,0.030199,0.017267,0.014309,0.019844,0.118195,0.009665,0.042099,0.001841,0.043349,0.011725,0.013424,0.348356,0.012419,0.029237,0.022169,0.010286,0.01729,0.109267,0.008478,0.039683,0.001617,0.03155,0.010365,0.205069,0.174757,0.108434,0.107914,0.280488,0.350515,0.06015,0.162791,0.223301,0.136364,0.166667,0.101562,0.123967,0.136364,0.196262,0.25,0.247312,0.074074,0.274194,0.37037,0.205069,0.148148,0.222222,0.222222,0.148148,0.175627,0.21147,0.111111,0.531683,0.12151,0.24039,2
0.469828,0.52,0.423387,0.344538,0.575092,0.462963,0.426471,0.53271,0.236,0.484018,0.127143,0.37156,0.424084,0.380282,0.009147,0.1628,0.014378,0.022453,0.021733,0.01419,0.028427,0.072181,0.029613,0.018523,0.002177,0.046569,0.011935,0.008991,0.173255,0.010645,0.01994,0.019893,0.010702,0.027347,0.071139,0.029769,0.017019,0.001969,0.043135,0.011976,0.308756,0.23301,0.108434,0.251799,0.170732,0.216495,0.12782,0.290698,0.242718,0.163636,0.178571,0.132812,0.140496,0.136364,0.196262,0.25,0.318996,0.62963,0.239631,0.259259,0.239631,0.185185,0.296296,0.185185,0.148148,0.21147,0.247312,0.148148,0.523267,0.187201,0.339823,2
0.405172,0.36,0.366935,0.302521,0.395604,0.375,0.386029,0.598131,0.308,0.52968,0.144286,0.536697,0.465969,0.342723,0.020751,0.148726,0.012166,0.05574,0.028381,0.010153,0.031403,0.104496,0.008522,0.0265,0.002522,0.067129,0.014168,0.020963,0.172885,0.009462,0.053994,0.031374,0.007789,0.030865,0.101147,0.007811,0.024074,0.002218,0.05472,0.013656,0.274194,0.174757,0.156627,0.172662,0.304878,0.247423,0.112782,0.209302,0.252427,0.136364,0.202381,0.15625,0.181818,0.170455,0.214953,0.178571,0.318996,0.222222,0.239631,0.259259,0.205069,0.185185,0.222222,0.111111,0.222222,0.175627,0.247312,0.185185,0.489109,0.187528,0.257647,2
0.383621,0.497778,0.370968,0.344538,0.300366,0.375,0.128676,0.420561,0.472,0.401826,0.15,0.53211,0.418848,0.244131,0.014786,0.161278,0.010102,0.025989,0.018359,0.012409,0.045542,0.253073,0.028471,0.033324,0.001681,0.051771,0.011586,0.015128,0.173624,0.007318,0.023468,0.023951,0.010048,0.048452,0.257193,0.025816,0.033333,0.001345,0.039684,0.011695,0.343318,0.31068,0.13253,0.143885,0.231707,0.309278,0.052632,0.209302,0.320388,0.163636,0.214286,0.101562,0.107438,0.136364,0.261682,0.25,0.21147,0.185185,0.205069,0.259259,0.170507,0.185185,0.259259,0.148148,0.148148,0.175627,0.103943,0.037037,0.436634,0.191553,0.198741,2
0.573276,0.364444,0.334677,0.347339,0.377289,0.319444,0.367647,0.551402,0.36,0.73516,0.152857,0.587156,0.513089,0.394366,0.009724,0.15329,0.013789,0.059837,0.018855,0.009796,0.02297,0.047594,0.008237,0.039617,0.001889,0.052762,0.011376,0.008966,0.176949,0.011679,0.057186,0.022367,0.008146,0.02269,0.045719,0.006906,0.033157,0.001537,0.037713,0.010225,0.308756,0.174757,0.126506,0.143885,0.292683,0.226804,0.142857,0.313953,0.300971,0.154545,0.190476,0.101562,0.090909,0.147727,0.149533,0.25,0.175627,0.259259,0.239631,0.222222,0.205069,0.222222,0.259259,0.333333,0.148148,0.175627,0.103943,0.111111,0.544059,0.180183,0.241729,2
0.422414,0.497778,0.435484,0.341737,0.487179,0.351852,0.305147,0.546729,0.504,0.488584,0.127143,0.40367,0.418848,0.338028,0.022931,0.145302,0.009586,0.018411,0.018855,0.014309,0.017116,0.050931,0.00957,0.036338,0.001593,0.046569,0.012493,0.023042,0.158109,0.005618,0.015963,0.019398,0.012248,0.017686,0.04925,0.006525,0.034656,0.001385,0.04141,0.012606,0.343318,0.252427,0.096386,0.179856,0.304878,0.185567,0.097744,0.255814,0.300971,0.136364,0.190476,0.09375,0.123967,0.204545,0.17757,0.25,0.247312,0.222222,0.343318,0.222222,0.239631,0.185185,0.333333,0.111111,0.148148,0.139785,0.21147,0.148148,0.509901,0.188044,0.259765,2
0.387931,0.368889,0.262097,0.2493,0.472527,0.328704,0.363971,0.504673,0.244,0.534247,0.11,0.366972,0.465969,0.29108,0.008746,0.134272,0.014821,0.013696,0.01945,0.010746,0.024607,0.050053,0.009046,0.043871,0.001657,0.032698,0.012423,0.009067,0.158109,0.014045,0.013106,0.020388,0.008978,0.024375,0.049956,0.009097,0.04127,0.001545,0.029579,0.011906,0.274194,0.262136,0.144578,0.136691,0.268293,0.216495,0.105263,0.244186,0.23301,0.218182,0.142857,0.140625,0.090909,0.102273,0.149533,0.25,0.247312,0.148148,0.239631,0.222222,0.205069,0.185185,0.259259,0.185185,0.074074,0.21147,0.21147,0.148148,0.415347,0.165304,0.226029,2
0.387931,0.355556,0.326613,0.322129,0.377289,0.365741,0.363971,0.448598,0.344,0.447489,0.148571,0.669725,0.602094,0.375587,0.040198,0.151769,0.011503,0.022228,0.034038,0.011221,0.053629,0.048296,0.047324,0.026855,0.001513,0.045826,0.011376,0.040499,0.17621,0.009536,0.020164,0.03751,0.008978,0.053356,0.050309,0.046201,0.026014,0.001185,0.026374,0.009034,0.274194,0.242718,0.114458,0.115108,0.353659,0.164948,0.090226,0.209302,0.194175,0.145455,0.22619,0.132812,0.115702,0.147727,0.121495,0.214286,0.247312,0.185185,0.308756,0.148148,0.239631,0.074074,0.185185,0.148148,0.185185,0.175627,0.139785,0.185185,0.490594,0.151268,0.20276,2
0.456897,0.333333,0.366935,0.282913,0.498168,0.462963,0.327206,0.504673,0.316,0.488584,0.112857,0.325688,0.612565,0.408451,0.011202,0.865348,0.063929,0.018299,0.02074,0.048032,0.010071,0.067439,0.013807,0.036338,0.001401,0.029477,0.011376,0.01112,0.871075,0.061354,0.017027,0.020982,0.044592,0.010354,0.067432,0.013003,0.034656,0.001273,0.028593,0.008894,0.239631,0.23301,0.120482,0.107914,0.317073,0.247423,0.157895,0.348837,0.320388,0.190909,0.166667,0.125,0.165289,0.159091,0.149533,0.25,0.283154,0.185185,0.274194,0.259259,0.205069,0.185185,0.333333,0.222222,0.148148,0.175627,0.175627,0.111111,0.477723,0.194873,0.257429,2
0.435345,0.275556,0.362903,0.338936,0.461538,0.425926,0.341912,0.640187,0.248,0.56621,0.174286,0.541284,0.460733,0.41784,0.008245,0.165462,0.015337,0.084985,0.014687,0.009381,0.011113,0.059361,0.021615,0.027032,0.001841,0.034432,0.008515,0.00829,0.196158,0.012714,0.082447,0.015934,0.006362,0.011196,0.054192,0.021624,0.023898,0.001369,0.021937,0.008054,0.274194,0.223301,0.10241,0.151079,0.146341,0.216495,0.105263,0.244186,0.23301,0.227273,0.190476,0.109375,0.123967,0.113636,0.205607,0.285714,0.175627,0.148148,0.205069,0.259259,0.170507,0.185185,0.296296,0.222222,0.222222,0.21147,0.139785,0.037037,0.516832,0.150098,0.225468,2
0.275862,0.4,0.28629,0.330532,0.380952,0.333333,0.360294,0.53271,0.296,0.515982,0.158571,0.53211,0.434555,0.474178,0.009974,0.136173,0.015263,0.086669,0.015779,0.01508,0.017711,0.062171,0.009617,0.029513,0.002177,0.0649,0.010609,0.010945,0.15737,0.014045,0.084295,0.0192,0.013259,0.017538,0.061077,0.00905,0.027337,0.001793,0.052748,0.010505,0.06682,0.330097,0.150602,0.165468,0.170732,0.237113,0.082707,0.151163,0.281553,0.136364,0.22619,0.101562,0.107438,0.147727,0.093458,0.25,0.175627,0.185185,0.205069,0.222222,0.239631,0.185185,0.259259,0.074074,0.185185,0.175627,0.21147,0.111111,0.469307,0.116969,0.205657,2
0.478448,0.44,0.294355,0.246499,0.395604,0.416667,0.481618,0.415888,0.308,0.6621,0.111429,0.440367,0.560209,0.384977,0.00822,0.205021,0.075431,0.018075,0.019946,0.008728,0.02421,0.052863,0.007998,0.043074,0.001409,0.028982,0.010469,0.008015,0.220909,0.074216,0.017531,0.022961,0.005827,0.022393,0.056134,0.007287,0.038007,0.001289,0.021937,0.008684,0.343318,0.271845,0.168675,0.136691,0.341463,0.309278,0.142857,0.186047,0.223301,0.127273,0.166667,0.117187,0.140496,0.170455,0.205607,0.285714,0.318996,0.185185,0.274194,0.296296,0.239631,0.185185,0.222222,0.148148,0.074074,0.175627,0.247312,0.148148,0.491584,0.20442,0.262102,2
0.469828,0.32,0.254032,0.327731,0.498168,0.375,0.389706,0.570093,0.332,0.356164,0.134286,0.279817,0.424084,0.460094,0.008345,0.142259,0.013272,0.020095,0.030763,0.011162,0.013444,0.047418,0.024757,0.02136,0.001921,0.033936,0.009562,0.00819,0.16993,0.01264,0.017923,0.030978,0.0088,0.012881,0.044837,0.023768,0.02231,0.001673,0.035494,0.009595,0.239631,0.262136,0.108434,0.122302,0.256098,0.226804,0.112782,0.116279,0.184466,0.145455,0.119048,0.101562,0.115702,0.136364,0.130841,0.285714,0.21147,0.185185,0.205069,0.259259,0.205069,0.111111,0.296296,0.074074,0.037037,0.139785,0.21147,0.074074,0.455446,0.120013,0.182605,2
