@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R15-68

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.706897,0.64,0.600806,0.487395,1,0.680556,0.474265,0.719626,0.62,0.730594,0.247143,0.949541,0.858639,0.802817,0.981683,0.268099,0.299388,4
0.724138,0.777778,0.552419,0.428571,0.509158,0.694444,0.654412,0.892523,0.704,0.826484,0.262857,0.697248,0.806283,0.760563,0.95,0.288965,0.349511,4
0.668103,0.808889,0.596774,0.448179,0.520147,0.740741,0.525735,0.752336,0.688,0.547945,0.218571,0.62844,0.837696,0.774648,0.879703,0.331589,0.387919,4
0.762931,0.6,0.483871,0.397759,0.509158,0.625,0.599265,0.696262,0.74,0.703196,0.17,0.56422,0.691099,0.478873,0.789109,0.383056,0.404398,4
0.775862,0.737778,0.483871,0.518207,0.40293,0.481481,0.455882,0.574766,0.532,0.429224,0.232857,0.876147,0.680628,0.483568,0.764851,0.429328,0.424335,4
0.599138,0.693333,0.528226,0.394958,0.538462,0.671296,0.602941,0.808411,0.712,0.794521,0.225714,0.481651,0.670157,0.530516,0.827228,0.360832,0.421655,4
0.50431,0.64,0.548387,0.305322,0.446886,0.587963,0.408088,0.46729,0.548,0.598174,0.15,0.619266,0.722513,0.558685,0.668317,0.358492,0.410066,4
0.538793,0.506667,0.532258,0.389356,0.479853,0.606481,0.492647,0.443925,0.376,0.493151,0.151429,0.541284,0.638743,0.478873,0.628713,0.425957,0.419101,4
0.74569,0.52,0.383065,0.352941,0.238095,0.361111,0.121324,0.434579,0.284,0.305936,0.138571,0.550459,0.47644,0.380282,0.458416,0.273897,0.310323,4
0.405172,0.315556,0.157258,0.2493,0.208791,0.199074,0.261029,0.471963,0.276,0.319635,0.124286,0.422018,0.429319,0.248826,0.315347,0.276425,0.272786,4
0.387931,0.364444,0.262097,0.271709,0.406593,0.462963,0.294118,0.471963,0.376,0.351598,0.164286,0.33945,0.748691,0.338028,0.455446,0.187855,0.179147,4
0.590517,0.466667,0.431452,0.296919,0.399267,0.476852,0.404412,0.172897,0.268,0.365297,0.127143,0.541284,0.717277,0.342723,0.493564,0.167971,0.176032,4
0.646552,0.6,0.254032,0.201681,0.421245,0.657407,0.330882,0.542056,0.388,0.43379,0.141429,0.587156,0.581152,0.521127,0.565842,0.198056,0.218117,4
0.594828,0.591111,0.649194,0.45098,0.424908,0.527778,0.503676,0.672897,0.468,0.643836,0.242857,0.665138,0.774869,0.553991,0.773267,0.251019,0.296616,4
0.681034,0.626667,0.633065,0.40056,0.472527,0.527778,0.470588,0.588785,0.6,0.652968,0.204286,0.527523,0.691099,0.600939,0.755446,0.323728,0.352064,4
0.775862,0.924444,0.471774,0.352941,0.461538,0.634259,0.518382,0.775701,0.444,0.703196,0.165714,0.555046,0.727749,0.474178,0.773267,0.297995,0.343499,4
0.599138,0.737778,0.620968,0.364146,0.494505,0.638889,0.514706,0.61215,0.552,0.611872,0.141429,0.600917,0.492147,0.558685,0.726238,0.449728,0.453273,4
0.594828,0.657778,0.532258,0.378151,0.468864,0.550926,0.477941,0.850467,0.492,0.593607,0.217143,0.623853,0.759162,0.638498,0.768812,0.337903,0.384025,4
0.719828,0.48,0.600806,0.386555,0.487179,0.597222,0.625,0.565421,0.484,0.716895,0.215714,0.591743,0.722513,0.643192,0.775743,0.328407,0.42611,4
0.646552,0.777778,0.741935,0.428571,0.644689,0.680556,0.540441,0.602804,1,0.538813,0.187143,0.5,0.675393,0.492958,0.852475,0.265382,0.324901,4
0.603448,0.746667,0.673387,0.431373,0.505495,0.787037,0.514706,0.714953,0.628,0.621005,0.21,0.577982,0.806283,0.774648,0.858416,0.215928,0.304747,4
0.607759,0.635556,0.564516,0.389356,0.604396,0.662037,0.610294,0.962617,0.696,0.744292,0.231429,0.733945,0.78534,0.694836,0.900495,0.303982,0.351068,4
0.650862,0.72,0.584677,0.535014,0.538462,0.564815,0.599265,0.728972,0.616,0.666667,0.208571,0.775229,0.759162,0.549296,0.857921,0.350304,0.393152,4
0.612069,0.76,0.737903,0.369748,0.351648,0.712963,0.580882,0.71028,0.576,0.940639,0.188571,0.697248,0.623037,0.741784,0.850495,0.339588,0.383247,4
0.767241,0.684444,0.592742,0.442577,0.564103,0.671296,0.580882,0.803738,0.52,0.6621,0.178571,0.678899,0.670157,0.549296,0.830693,0.387219,0.382686,4
0.556034,0.688889,0.560484,0.378151,0.52381,0.722222,0.544118,0.836449,0.692,0.479452,0.168571,0.573394,0.659686,0.464789,0.766832,0.488844,0.468847,4
0.590517,0.711111,0.620968,0.392157,0.673993,0.652778,0.595588,0.691589,0.648,0.680365,0.218571,0.642202,0.534031,0.450704,0.815347,0.471953,0.449597,4
0.568966,0.542222,0.487903,0.32493,0.56044,0.578704,0.555147,0.733645,0.572,0.584475,0.212857,0.665138,0.675393,0.558685,0.74703,0.418801,0.409631,4
0.487069,0.564444,0.620968,0.453782,0.483516,0.574074,0.617647,0.551402,0.548,0.625571,0.232857,0.545872,0.52356,0.516432,0.734158,0.400601,0.410845,4
0.564655,0.462222,0.423387,0.35014,0.608059,0.592593,0.444853,0.630841,0.828,0.543379,0.154286,0.56422,0.586387,0.539906,0.70198,0.428347,0.415082,4
0.633621,0.635556,0.616935,0.490196,0.630037,0.652778,0.588235,0.728972,0.504,0.611872,0.161429,0.720183,0.853403,0.521127,0.826733,0.378515,0.394057,4
0.594828,0.657778,0.5,0.358543,0.641026,0.763889,0.426471,0.546729,0.508,0.493151,0.168571,0.458716,0.649215,0.610329,0.711386,0.483976,0.401501,4
0.642241,0.568889,0.629032,0.358543,0.413919,0.625,0.319853,1,0.46,0.488584,0.154286,0.545872,0.670157,0.488263,0.69802,0.366353,0.387576,4
0.409483,0.555556,0.544355,0.473389,0.450549,0.703704,0.488971,0.598131,0.52,0.525114,0.177143,0.582569,0.565445,0.539906,0.692079,0.315214,0.341816,4
0.530172,0.626667,0.532258,0.408964,0.505495,0.712963,0.507353,0.630841,0.432,0.488584,0.115714,0.550459,0.617801,0.591549,0.686139,0.300008,0.346831,4
0.711207,0.493333,0.584677,0.336134,0.373626,0.564815,0.452206,0.640187,0.66,0.598174,0.141429,0.62844,0.623037,0.455399,0.689109,0.310862,0.341254,4
0.594828,0.617778,0.560484,0.358543,0.593407,0.74537,0.470588,0.626168,0.536,0.744292,0.184286,0.770642,0.780105,0.586854,0.8,0.349462,0.350507,4
0.517241,0.746667,0.556452,0.32493,0.509158,0.537037,0.558824,0.714953,0.64,0.60274,0.21,0.577982,0.717277,0.680751,0.776238,0.400413,0.376891,4
0.655172,0.737778,0.487903,0.442577,0.578755,0.541667,0.503676,0.649533,0.536,0.835616,0.227143,0.669725,0.905759,0.497653,0.825743,0.401255,0.397607,4
0.681034,0.706667,0.604839,0.434174,0.516484,0.509259,0.731618,0.598131,0.508,0.447489,0.205714,0.752294,0.73822,0.741784,0.817327,0.397419,0.441592,4
0.487069,0.6,0.669355,0.347339,0.446886,0.652778,0.485294,0.752336,0.464,0.689498,0.247143,0.743119,0.832461,0.647887,0.79802,0.374164,0.390037,4
0.633621,0.688889,0.657258,0.487395,0.542125,0.662037,0.716912,0.827103,0.54,0.561644,0.194286,0.701835,0.816754,0.525822,0.859406,0.35531,0.402279,4
0.715517,0.711111,0.693548,0.478992,0.673993,0.662037,0.536765,0.658879,0.58,0.83105,0.222857,0.862385,0.696335,0.676056,0.915842,0.365322,0.409631,4
0.568966,0.666667,0.568548,0.464986,0.512821,0.847222,0.639706,0.700935,0.688,0.625571,0.267143,0.683486,0.612565,0.492958,0.852475,0.294486,0.351068,4
0.512931,0.586667,0.447581,0.411765,0.545788,0.708333,0.433824,0.649533,0.604,0.506849,0.188571,0.752294,0.633508,0.596244,0.739109,0.336922,0.396267,4
0.659483,0.604444,0.608871,0.602241,0.43956,0.759259,0.397059,0.747664,0.576,0.56621,0.238571,0.610092,0.764398,0.71831,0.838119,0.338934,0.349946,4
0.573276,0.626667,0.58871,0.420168,0.575092,0.689815,0.691176,0.439252,0.668,0.69863,0.207143,0.655963,0.659686,0.624413,0.813861,0.326583,0.357733,4
0.577586,0.635556,0.58871,0.322129,0.40293,0.833333,0.507353,0.602804,0.984,0.616438,0.2,0.949541,0.890052,0.511737,0.85198,0.385395,0.38714,4
0.75,0.608889,0.625,0.431373,0.736264,0.62037,0.470588,0.626168,0.596,0.69863,0.222857,0.715596,0.73822,0.769953,0.868812,0.311189,0.38035,4
0.806034,0.706667,0.741935,0.462185,0.468864,0.699074,0.661765,0.738318,0.7,1,0.217143,0.747706,0.837696,0.680751,0.962871,0.274086,0.355179,4
0.74569,0.595556,0.391129,0.540616,0.512821,0.606481,0.595588,0.78972,0.52,0.716895,0.167143,0.876147,0.764398,0.71831,0.847525,0.22594,0.142296,5
0.392241,0.284444,0.314516,0.29972,0.296703,0.291667,0.341912,0.495327,0.22,0.442922,0.137143,0.417431,0.429319,0.29108,0.388614,0.083891,0.056227,5
0.534483,0.271111,0.302419,0.22409,0.315018,0.162037,0.268382,0.420561,0.324,0.406393,0.158571,0.518349,0.518325,0.328638,0.39901,0.044448,0.000779,5
0.517241,0.311111,0.254032,0.229692,0.278388,0.305556,0.316176,0.406542,0.356,0.39726,0.112857,0.389908,0.471204,0.370892,0.385149,0.104291,0.057784,5
0.349138,0.364444,0.294355,0.260504,0.29304,0.361111,0.253676,0.453271,0.332,0.324201,0.148571,0.412844,0.298429,0.380282,0.375248,0.074206,0.002336,5
0.323276,0.248889,0.108871,0.221289,0.29304,0.162037,0.275735,0.299065,0.272,0.260274,0.13,0.344037,0.570681,0.211268,0.274752,0.083237,0.071927,5
0.288793,0.355556,0.221774,0.22409,0.201465,0.384259,0.360294,0.373832,0.328,0.324201,0.134286,0.5,0.52356,0.469484,0.382673,0.066019,0.050215,5
0.422414,0.288889,0.314516,0.215686,0.208791,0.25,0.301471,0.373832,0.268,0.39726,0.122857,0.408257,0.387435,0.206573,0.325248,0.074533,0.021712,5
0.349138,0.222222,0.28629,0.196078,0.245421,0.342593,0.371324,0.373832,0.244,0.278539,0.111429,0.284404,0.424084,0.305164,0.307426,0.093575,0.044203,5
0.426724,0.204444,0.16129,0.2493,0.29304,0.351852,0.220588,0.17757,0.3,0.369863,0.15,0.376147,0.429319,0.295775,0.314356,0.065503,0.059903,5
0.293103,0.32,0.25,0.196078,0.234432,0.416667,0.297794,0.294393,0.248,0.278539,0.101429,0.37156,0.413613,0.215962,0.291584,0.108127,0.056227,5
0.353448,0.204444,0.21371,0.196078,0.315018,0.37037,0.268382,0.280374,0.272,0.365297,0.1,0.40367,0.193717,0.342723,0.289604,0.102279,0.052551,5
0.271552,0.231111,0.262097,0.170868,0.161172,0.273148,0.319853,0.046729,0.268,0.278539,0.182857,0.344037,0.602094,0.267606,0.278713,0.073691,0.042863,5
0.293103,0.302222,0.254032,0.179272,0.267399,0.324074,0.227941,0.327103,0.16,0.360731,0.12,0.334862,0.612565,0.267606,0.300495,0.111637,0.095196,5
0.392241,0.244444,0.245968,0.229692,0.234432,0.393519,0.231618,0.425234,0.224,0.319635,0.134286,0.344037,0.445026,0.338028,0.328218,0.124176,0.094418,5
0.573276,0.195556,0.181452,0.193277,0.289377,0.282407,0.338235,0.485981,0.296,0.315068,0.088571,0.426606,0.471204,0.300469,0.345545,0.099097,0.068812,5
0.431034,0.404444,0.217742,0.173669,0.267399,0.282407,0.290441,0.373832,0.236,0.196347,0.105714,0.330275,0.465969,0.314554,0.308416,0.122818,0.093639,5
0.387931,0.28,0.25,0.22409,0.194139,0.287037,0.290441,0.331776,0.276,0.319635,0.122857,0.334862,0.675393,0.211268,0.322277,0.113976,0.067472,5
0.280172,0.315556,0.298387,0.229692,0.304029,0.25,0.319853,0.331776,0.32,0.39726,0.114286,0.334862,0.382199,0.29108,0.327228,0.134515,0.103327,5
0.435345,0.328889,0.254032,0.240896,0.307692,0.328704,0.301471,0.439252,0.332,0.360731,0.098571,0.353211,0.539267,0.262911,0.366832,0.126843,0.05333,5
0.439655,0.315556,0.290323,0.168067,0.300366,0.208333,0.393382,0.285047,0.28,0.292237,0.102857,0.362385,0.565445,0.295775,0.334158,0.115146,0.076381,5
0.439655,0.306667,0.302419,0.162465,0.25641,0.25,0.294118,0.336449,0.228,0.365297,0.072857,0.399083,0.513089,0.258216,0.310396,0.101109,0.040527,5
0.469828,0.28,0.334677,0.145658,0.223443,0.37037,0.290441,0.415888,0.228,0.479452,0.137143,0.330275,0.429319,0.258216,0.347525,0.097927,0.048657,5
0.400862,0.231111,0.330645,0.257703,0.29304,0.37037,0.301471,0.420561,0.284,0.315068,0.128571,0.33945,0.382199,0.295775,0.351485,0.122164,0.104884,5
0.49569,0.195556,0.217742,0.145658,0.373626,0.324074,0.323529,0.247664,0.2,0.283105,0.101429,0.284404,0.361257,0.347418,0.289604,0.106442,0.091303,5
0.409483,0.284444,0.290323,0.201681,0.205128,0.351852,0.194853,0.369159,0.192,0.273973,0.087143,0.256881,0.329843,0.239437,0.259901,0.108127,0.063018,5
0.344828,0.244444,0.21371,0.176471,0.168498,0.37963,0.264706,0.406542,0.196,0.278539,0.098571,0.293578,0.397906,0.446009,0.282673,0.118328,0.06903,5
0.323276,0.2,0.233871,0.148459,0.201465,0.333333,0.238971,0.378505,0.272,0.191781,0.11,0.33945,0.371728,0.352113,0.262376,0.140879,0.09152,5
0.318966,0.306667,0.25,0.215686,0.131868,0.337963,0.1875,0.373832,0.352,0.319635,0.138571,0.334862,0.335079,0.29108,0.294554,0.105272,0.065915,5
0.310345,0.248889,0.270161,0.170868,0.216117,0.24537,0.205882,0.378505,0.16,0.246575,0.087143,0.293578,0.371728,0.342723,0.241089,0.126843,0.074263,5
0.344828,0.191111,0.254032,0.246499,0.223443,0.296296,0.275735,0.401869,0.268,0.278539,0.111429,0.344037,0.329843,0.300469,0.290594,0.146727,0.095196,5
0.405172,0.32,0.254032,0.221289,0.197802,0.291667,0.316176,0.257009,0.228,0.324201,0.118571,0.376147,0.429319,0.370892,0.316337,0.135684,0.126596,5
0.353448,0.284444,0.266129,0.221289,0.230769,0.324074,0.305147,0.327103,0.264,0.319635,0.105714,0.307339,0.528796,0.267606,0.312376,0.153419,0.126596,5
0.318966,0.413333,0.258065,0.196078,0.263736,0.305556,0.294118,0.214953,0.232,0.296804,0.085714,0.37156,0.329843,0.29108,0.283663,0.126327,0.079496,5
0.275862,0.253333,0.294355,0.176471,0.208791,0.236111,0.297794,0.252336,0.292,0.242009,0.118571,0.348624,0.287958,0.220657,0.250495,0.126843,0.085291,5
0.318966,0.24,0.262097,0.2493,0.205128,0.37963,0.235294,0.341121,0.332,0.246575,0.115714,0.293578,0.340314,0.370892,0.29802,0.14757,0.127375,5
0.24569,0.275556,0.278226,0.2493,0.175824,0.375,0.238971,0.327103,0.2,0.324201,0.1,0.344037,0.403141,0.28169,0.278713,0.166285,0.128154,5
0.375,0.2,0.145161,0.201681,0.168498,0.240741,0.231618,0.299065,0.296,0.269406,0.1,0.293578,0.335079,0.328638,0.240099,0.141722,0.098872,5
0.353448,0.262222,0.254032,0.210084,0.234432,0.342593,0.253676,0.341121,0.24,0.242009,0.1,0.321101,0.303665,0.295775,0.273267,0.147381,0.094418,5
0.357759,0.306667,0.314516,0.196078,0.271062,0.291667,0.264706,0.439252,0.224,0.283105,0.088571,0.316514,0.350785,0.300469,0.29802,0.166285,0.096754,5
0.340517,0.284444,0.362903,0.19888,0.300366,0.361111,0.224265,0.373832,0.328,0.283105,0.091429,0.408257,0.371728,0.309859,0.325743,0.153419,0.122142,5
0.271552,0.231111,0.266129,0.168067,0.307692,0.287037,0.279412,0.32243,0.304,0.283105,0.102857,0.344037,0.439791,0.389671,0.298515,0.13503,0.083951,5
0.288793,0.364444,0.254032,0.252101,0.267399,0.296296,0.194853,0.32243,0.38,0.328767,0.077143,0.211009,0.408377,0.370892,0.29901,0.126843,0.089963,5
0.271552,0.28,0.181452,0.176471,0.194139,0.287037,0.172794,0.261682,0.268,0.273973,0.1,0.279817,0.340314,0.253521,0.221782,0.122164,0.081615,5
0.314655,0.235556,0.294355,0.182073,0.296703,0.333333,0.363971,0.331776,0.236,0.315068,0.09,0.261468,0.198953,0.215962,0.266337,0.112291,0.088405,5
0.349138,0.248889,0.282258,0.179272,0.296703,0.25463,0.268382,0.38785,0.316,0.30137,0.097143,0.288991,0.397906,0.267606,0.292574,0.102933,0.082393,5
0.310345,0.244444,0.217742,0.246499,0.205128,0.310185,0.191176,0.313084,0.28,0.39726,0.1,0.247706,0.397906,0.338028,0.276733,0.143218,0.101987,5
0.357759,0.302222,0.334677,0.176471,0.230769,0.287037,0.352941,0.443925,0.244,0.273973,0.114286,0.288991,0.382199,0.366197,0.320297,0.152249,0.109339,5
0.409483,0.248889,0.221774,0.201681,0.29304,0.328704,0.301471,0.308411,0.24,0.374429,0.114286,0.311927,0.465969,0.338028,0.320297,0.181491,0.120584,5
0.366379,0.155556,0.314516,0.179272,0.307692,0.282407,0.301471,0.406542,0.268,0.39726,0.122857,0.261468,0.528796,0.361502,0.331683,0.132364,0.085291,5
0.37069,0.457778,0.193548,0.235294,0.278388,0.296296,0.261029,0.369159,0.232,0.278539,0.104286,0.463303,0.340314,0.295775,0.322277,0.163103,0.131051,5
0.366379,0.413333,0.225806,0.243697,0.333333,0.296296,0.238971,0.392523,0.184,0.287671,0.112857,0.37156,0.581152,0.276995,0.338119,0.378351,0.145757,6
0.383621,0.413333,0.225806,0.271709,0.326007,0.310185,0.213235,0.336449,0.336,0.273973,0.094286,0.348624,0.34555,0.248826,0.319307,0.388385,0.119354,6
0.297414,0.311111,0.233871,0.252101,0.260073,0.263889,0.183824,0.271028,0.332,0.187215,0.082857,0.302752,0.387435,0.319249,0.263366,0.397463,0.132078,6
0.323276,0.337778,0.270161,0.243697,0.271062,0.226852,0.25,0.364486,0.24,0.3379,0.108571,0.417431,0.376963,0.347418,0.316832,0.41132,0.142258,6
0.392241,0.288889,0.282258,0.263305,0.241758,0.208333,0.161765,0.242991,0.116,0.255708,0.085714,0.192661,0.366492,0.305164,0.231683,0.392685,0.120627,6
0.340517,0.342222,0.266129,0.254902,0.168498,0.259259,0.297794,0.397196,0.216,0.3379,0.075714,0.334862,0.397906,0.309859,0.29505,0.408931,0.120627,6
0.344828,0.413333,0.302419,0.271709,0.212454,0.263889,0.238971,0.313084,0.152,0.223744,0.092857,0.252294,0.371728,0.225352,0.265842,0.402242,0.125398,6
0.37069,0.226667,0.326613,0.240896,0.263736,0.263889,0.205882,0.317757,0.268,0.251142,0.082857,0.40367,0.418848,0.206573,0.281188,0.390774,0.118718,6
0.288793,0.248889,0.149194,0.204482,0.263736,0.25463,0.242647,0.280374,0.184,0.296804,0.095714,0.261468,0.303665,0.183099,0.216337,0.370706,0.11331,6
0.336207,0.186667,0.262097,0.243697,0.260073,0.268519,0.290441,0.378505,0.32,0.310502,0.098571,0.270642,0.371728,0.244131,0.286634,0.376917,0.108539,6
0.306034,0.315556,0.322581,0.268908,0.260073,0.356481,0.297794,0.364486,0.24,0.3379,0.088571,0.334862,0.460733,0.093897,0.307426,0.392685,0.152437,6
0.198276,0.351111,0.177419,0.229692,0.296703,0.291667,0.290441,0.378505,0.3,0.269406,0.085714,0.201835,0.308901,0.342723,0.269307,0.414665,0.158481,6
0.405172,0.257778,0.274194,0.243697,0.263736,0.226852,0.305147,0.313084,0.14,0.205479,0.085714,0.256881,0.230366,0.211268,0.238614,0.389341,0.113946,6
0.267241,0.222222,0.21371,0.22409,0.190476,0.282407,0.279412,0.350467,0.228,0.114155,0.068571,0.261468,0.481675,0.173709,0.219802,0.375484,0.104721,6
0.331897,0.315556,0.237903,0.308123,0.249084,0.287037,0.327206,0.411215,0.188,0.269406,0.112857,0.399083,0.492147,0.169014,0.319307,0.393163,0.114583,6
0.375,0.275556,0.245968,0.243697,0.260073,0.287037,0.261029,0.345794,0.264,0.205479,0.091429,0.385321,0.424084,0.309859,0.29703,0.386951,0.125398,6
0.297414,0.32,0.306452,0.2493,0.267399,0.171296,0.356618,0.350467,0.24,0.319635,0.125714,0.366972,0.366492,0.225352,0.308416,0.393163,0.125398,6
0.366379,0.355556,0.254032,0.280112,0.271062,0.263889,0.297794,0.38785,0.26,0.333333,0.112857,0.293578,0.335079,0.112676,0.302475,0.376917,0.135577,6
0.400862,0.382222,0.254032,0.22409,0.238095,0.185185,0.327206,0.308411,0.252,0.26484,0.094286,0.330275,0.534031,0.206573,0.3,0.366405,0.140349,6
0.323276,0.355556,0.282258,0.252101,0.241758,0.287037,0.238971,0.35514,0.208,0.269406,0.094286,0.426606,0.408377,0.2723,0.301485,0.386951,0.126034,6
0.344828,0.266667,0.306452,0.193277,0.205128,0.287037,0.220588,0.299065,0.152,0.392694,0.114286,0.348624,0.287958,0.305164,0.270297,0.363061,0.108539,6
0.306034,0.217778,0.290323,0.226891,0.197802,0.24537,0.264706,0.285047,0.18,0.360731,0.097143,0.344037,0.350785,0.14554,0.24604,0.362583,0.112674,6
0.413793,0.315556,0.266129,0.190476,0.14652,0.273148,0.238971,0.313084,0.2,0.196347,0.062857,0.311927,0.439791,0.2723,0.246535,0.326269,0.095178,6
0.323276,0.448889,0.342742,0.212885,0.340659,0.398148,0.356618,0.341121,0.272,0.342466,0.11,0.366972,0.240838,0.225352,0.34604,0.377395,0.145757,6
0.271552,0.2,0.258065,0.221289,0.252747,0.231481,0.268382,0.32243,0.268,0.30137,0.094286,0.284404,0.335079,0.366197,0.264356,0.349204,0.126352,6
0.275862,0.346667,0.298387,0.288515,0.333333,0.101852,0.213235,0.373832,0.232,0.30137,0.084286,0.201835,0.340314,0.309859,0.270792,0.336303,0.101222,6
0.284483,0.315556,0.262097,0.201681,0.216117,0.268519,0.183824,0.345794,0.196,0.205479,0.081429,0.330275,0.246073,0.234742,0.224752,0.329136,0.120308,6
0.297414,0.377778,0.322581,0.204482,0.227106,0.203704,0.283088,0.21028,0.18,0.273973,0.094286,0.330275,0.465969,0.286385,0.270792,0.324835,0.102813,6
0.275862,0.284444,0.266129,0.226891,0.340659,0.208333,0.279412,0.308411,0.172,0.269406,0.122857,0.252294,0.39267,0.159624,0.260396,0.366405,0.091679,6
0.262931,0.311111,0.278226,0.254902,0.245421,0.12963,0.242647,0.373832,0.18,0.292237,0.084286,0.247706,0.356021,0.103286,0.229208,0.304767,0.080545,6
0.262931,0.12,0.205645,0.232493,0.25641,0.148148,0.202206,0.186916,0.236,0.305936,0.108571,0.270642,0.303665,0.333333,0.211881,0.318146,0.104085,6
0.37069,0.151111,0.258065,0.22409,0.07326,0.171296,0.246324,0.280374,0.176,0.305936,0.087143,0.224771,0.298429,0.211268,0.193069,0.341559,0.107266,6
0.293103,0.257778,0.266129,0.184874,0.124542,0.263889,0.275735,0.299065,0.272,0.310502,0.075714,0.252294,0.413613,0.244131,0.238614,0.34347,0.104085,6
0.262931,0.213333,0.25,0.187675,0.216117,0.189815,0.176471,0.252336,0.152,0.205479,0.084286,0.275229,0.256545,0.173709,0.171782,0.328658,0.119672,6
0.211207,0.182222,0.282258,0.204482,0.227106,0.171296,0.161765,0.275701,0.152,0.251142,0.095714,0.353211,0.303665,0.107981,0.184158,0.315757,0.09327,6
0.310345,0.226667,0.129032,0.22409,0.223443,0.143519,0.231618,0.317757,0.156,0.319635,0.104286,0.37156,0.382199,0.258216,0.231683,0.33248,0.082454,6
0.275862,0.2,0.266129,0.210084,0.212454,0.199074,0.224265,0.294393,0.268,0.191781,0.062857,0.302752,0.251309,0.258216,0.205941,0.335825,0.125716,6
0.215517,0.373333,0.241935,0.210084,0.208791,0.189815,0.275735,0.308411,0.168,0.228311,0.104286,0.385321,0.47644,0.342723,0.267327,0.335825,0.115219,6
0.362069,0.315556,0.237903,0.134454,0.311355,0.282407,0.283088,0.462617,0.236,0.146119,0.08,0.380734,0.319372,0.248826,0.270792,0.316235,0.104721,6
0.318966,0.342222,0.391129,0.243697,0.300366,0.222222,0.275735,0.327103,0.216,0.3379,0.102857,0.417431,0.319372,0.305164,0.319802,0.34347,0.111402,6
0.349138,0.382222,0.302419,0.218487,0.252747,0.166667,0.220588,0.313084,0.184,0.30137,0.074286,0.334862,0.308901,0.28169,0.260891,0.335825,0.105039,6
0.107759,0.426667,0.290323,0.271709,0.278388,0.259259,0.224265,0.32243,0.196,0.305936,0.064286,0.380734,0.371728,0.286385,0.270792,0.349204,0.105994,6
0.344828,0.391111,0.290323,0.266106,0.197802,0.236111,0.209559,0.313084,0.168,0.310502,0.06,0.284404,0.356021,0.305164,0.262376,0.314801,0.07641,6
0.314655,0.4,0.266129,0.22409,0.278388,0.180556,0.198529,0.345794,0.164,0.324201,0.085714,0.362385,0.340314,0.347418,0.277723,0.324358,0.084681,6
0.271552,0.231111,0.326613,0.207283,0.197802,0.231481,0.253676,0.383178,0.288,0.3379,0.105714,0.399083,0.366492,0.2723,0.286634,0.336303,0.112356,6
0.301724,0.217778,0.254032,0.142857,0.124542,0.194444,0.227941,0.317757,0.148,0.260274,0.047143,0.247706,0.26178,0.305164,0.175248,0.35016,0.110765,6
0.306034,0.333333,0.274194,0.187675,0.227106,0.217593,0.224265,0.345794,0.24,0.26484,0.102857,0.311927,0.329843,0.244131,0.255941,0.349204,0.125716,6
0.280172,0.346667,0.153226,0.254902,0.197802,0.273148,0.191176,0.350467,0.232,0.310502,0.108571,0.431193,0.439791,0.13615,0.267327,0.330569,0.096769,6
0.422414,0.262222,0.185484,0.184874,0.227106,0.217593,0.102941,0.336449,0.196,0.237443,0.09,0.321101,0.356021,0.28169,0.227228,0.325313,0.105039,6
