@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute touch_experience {0,1,2,3}

@data
0.07221,0.186719,0.501009,0.941116,0.439223,0.639558,0.991794,1,0.484934,0.023224,0.475464,0.429672,0.296114,0.32107,0.214286,2
0.074945,0.177344,0.557033,0.79248,0.479117,0.523092,0.991244,1,0.477896,0.017482,0.466371,0.350652,0.235097,0.32107,0.214286,2
0.176696,0.785156,0.548497,0.172202,0.516952,0.2751,0.677174,0.666667,0.008985,0.042742,0.394544,0.190537,0.058811,0.647262,0.184524,2
0.217724,0.787109,0.531388,0.088861,0.553601,0.319277,0.770502,0.666667,0.991012,0.044898,0.431678,0.21839,0.054753,0.660326,0.147619,2
0.228665,0.90332,0.59061,0.071693,0.574687,0.383534,0.753282,0.666667,0.001325,0.061561,0.255839,0.265162,0.063148,0.686455,0.147619,2
0.19256,0.838867,0.582714,0.057486,0.587534,0.359438,0.66691,0.666667,0.996054,0.053127,0.536047,0.247733,0.069885,0.634197,0.110714,2
0.223742,0.881836,0.499802,0.142106,0.566682,0.340361,0.737695,0.666667,0.978372,0.029251,0.835799,0.229026,0.055848,0.58194,0.110714,2
0.179431,0.742188,0.54718,0.057946,0.577108,0.313253,0.708864,0.666667,0.987928,0.046371,0.522826,0.215007,0.065168,0.647262,0.147619,2
0.144967,0.802734,0.510331,0.113852,0.507629,0.313253,0.663765,0.666667,0.99965,0.050333,0.396528,0.21504,0.080011,0.634197,0.147619,2
0.167943,0.822266,0.472165,0.086019,0.554054,0.341365,0.566892,0.666667,0.974374,0.062846,0.515431,0.237286,0.076484,0.647262,0.147619,2
0.134573,0.782227,0.487958,0.120534,0.517062,0.300201,0.626225,0.666667,0.98912,0.032535,0.542808,0.203199,0.081285,0.660326,0.147619,2
0.142779,0.895508,0.501119,0.162341,0.535404,0.334337,0.532876,0.666667,0.988251,0.035137,0.409213,0.225899,0.085148,0.58194,0.147619,2
0.130744,0.84668,0.473481,0.196747,0.51358,0.293173,0.628306,0.666667,0.985293,0.032986,0.4262,0.197973,0.081458,0.725648,0.147619,2
0.141138,0.902344,0.49059,0.255698,0.538471,0.290161,0.472874,0.666667,0.981941,0.021604,0.816326,0.19499,0.074661,0.58194,0.147619,2
0.136761,0.907227,0.461637,0.303527,0.45261,0.266064,0.597148,0.666667,0.002817,0.02159,0.370781,0.178718,0.070737,0.595004,0.147619,2
0.117615,0.881836,0.437948,0.213848,0.482661,0.301205,0.390815,0.666667,0.984915,0.023234,0.386631,0.202847,0.092092,0.634197,0.147619,2
0.140044,0.894531,0.48401,0.103015,0.506579,0.363454,0.658858,0.666667,0.992896,0.032393,0.483515,0.245285,0.093941,0.725648,0.147619,2
0.130197,0.901367,0.474797,0.110833,0.515779,0.363454,0.603198,0.666667,0.987739,0.050076,0.421967,0.24882,0.102028,0.608069,0.147619,2
0.126915,0.911133,0.432684,0.086593,0.382756,0.380522,0.538296,0.666667,0.01373,0.033799,0.28791,0.257364,0.107981,0.777906,0.147619,2
0.092998,0.880859,0.414259,0.089961,0.464563,0.364458,0.578401,0.666667,0.986266,0.050706,0.735902,0.250099,0.139811,0.804034,0.147619,2
0.126368,0.917969,0.376093,0.166692,0.395453,0.341365,0.659601,0.666667,0.995707,0.047191,0.289719,0.233278,0.098562,0.843227,0.184524,2
0.151532,0.94043,0.335296,0.082111,0.372491,0.396586,0.69242,0.666667,0.992261,0.056828,0.408458,0.272769,0.096681,0.869356,0.147619,2
0.181072,0.913086,0.35372,0.066684,0.399253,0.391566,0.655925,0.666667,0.989578,0.053147,0.475127,0.269414,0.080535,0.79097,0.184524,2
0.12965,0.879883,0.368197,0.077273,0.444799,0.37249,0.626539,0.666667,0.979948,0.050789,0.574062,0.255195,0.10498,0.751777,0.184524,2
0.148249,0.992188,0.447503,0.396608,0.63811,0.483936,0.701129,0.666667,0.935361,0.068668,0.936902,0.33224,0.119716,0.245819,0.142857,3
0.115974,0.459375,0.616204,0.816762,0.55128,0.316265,0.645366,1,0.472785,0.052321,0.275284,0.284928,0.129636,0.29097,0.285714,3
0.06674,0.266406,0.685448,0.757897,0.548933,0.434739,0.53573,1,0.454804,0.036884,0.442474,0.293926,0.219073,0.255853,0.321429,3
0.080963,0.858594,0.584101,0.116996,0.763074,0.605422,0.572461,0.666667,0.949228,0.070067,0.947795,0.412707,0.257523,0.26087,0.285714,3
0.105033,0.216406,0.715663,0.814266,0.591749,0.516064,0.58185,1,0.466536,0.04851,0.500994,0.357906,0.177346,0.270903,0.285714,3
0.085339,0.298438,0.662157,0.828168,0.592641,0.454819,0.64908,1,0.480211,0.033693,0.476218,0.306584,0.183952,0.245819,0.321429,3
0.076586,0.279688,0.669081,0.788065,0.593521,0.436747,0.279652,1,0.477364,0.013323,0.49659,0.29249,0.193419,0.135452,0.25,3
0.051422,0.307031,0.664045,0.710068,0.606429,0.346386,0.52631,1,0.479866,0.022634,0.468342,0.232633,0.217971,0.235786,0.321429,3
0.076039,0.271875,0.667822,0.699767,0.609362,0.365462,0.587374,1,0.480626,0.017348,0.474439,0.244883,0.163956,0.26087,0.25,3
0.080416,0.267969,0.66971,0.793216,0.605255,0.448795,0.627735,1,0.481956,0.042214,0.485434,0.303733,0.192172,0.240803,0.285714,3
0.08698,0.859375,0.620611,0.283291,0.658057,0.435743,0.661032,0.666667,0.98215,0.035329,0.578065,0.294123,0.173711,0.27592,0.285714,3
0.096827,0.896094,0.669081,0.485643,0.632536,0.291165,0.633418,0.666667,0.011346,0.021154,0.337712,0.194982,0.106083,0.26087,0.321429,3
0.194201,0.861719,0.595432,0.000389,0.795632,0.709839,0.778201,0.666667,0.951532,0.069809,0.952769,0.484703,0.134307,0.29097,0.321429,3
0.137309,0.8625,0.670969,0.260191,0.729029,0.460843,0.734882,0.666667,0.974705,0.032724,0.758149,0.310874,0.120577,0.265886,0.285714,3
0.107768,0.852344,0.651456,0.145693,0.770114,0.561245,0.685349,0.666667,0.961842,0.061578,0.795604,0.381732,0.1845,0.270903,0.321429,3
0.113239,0.871875,0.638866,0.241589,0.694558,0.483936,0.654297,0.666667,0.977371,0.046327,0.582957,0.327743,0.151893,0.316054,0.321429,3
0.131291,0.807813,0.619352,0.24701,0.732065,0.440763,0.681441,0.666667,0.954584,0.033835,0.957888,0.297736,0.120558,0.235786,0.25,3
0.211707,0.875,0.614945,0,0.812356,0.71988,0.753048,0.666667,0.952516,0.065676,0.959042,0.489951,0.12493,0.29097,0.214286,3
0.172867,0.890625,0.604874,0.098502,0.798812,0.650602,0.535743,0.666667,0.948481,0.06536,0.935688,0.444141,0.137687,0.26087,0.25,3
0.065098,0.149219,0.834635,0.180287,0.782817,0.028112,0.44117,1,0.392666,0.002465,0.390666,0.016682,0.019583,0.125418,0.214286,3
0.171225,0.85,0.616834,0.069167,0.819983,0.646586,0.742734,0.666667,0.945528,0.064255,0.950569,0.439279,0.137442,0.270903,0.321429,3
0.101204,0.976563,0.589766,0,0.800036,0.801205,0.652814,0.666667,0.955034,0.08497,0.87083,0.545644,0.277434,0.240803,0.214286,3
0.107768,0.972656,0.514228,0.225162,0.72494,0.614458,0.681638,0.666667,0.942457,0.056219,0.942623,0.416502,0.200949,0.235786,0.214286,3
0.124726,0.966406,0.527447,0.184691,0.792409,0.663655,0.719673,0.666667,0.932349,0.055391,0.937075,0.449087,0.189158,0.230769,0.178571,3
0.188731,0.99375,0.507304,0.083148,0.91972,0.830321,0.652367,0.666667,0.914744,0.127707,0.915422,0.575269,0.163555,0.225753,0.142857,3
0.071116,0.992969,0.505415,0.201615,0.701472,0.643574,0.597006,0.666667,0.949144,0.062897,0.948877,0.436403,0.304662,0.235786,0.214286,3
0.114333,0.975781,0.513599,0,0.883932,0.859438,0.663862,0.666667,0.926766,0.088871,0.936676,0.585576,0.266164,0.235786,0.214286,3
0.209519,0.989063,0.512969,0.077023,0.857407,0.798193,0.776735,0.666667,0.926704,0.091251,0.928231,0.54569,0.140417,0.225753,0.178571,3
0.183807,0.995313,0.494714,0,0.873371,0.876506,0.661104,0.666667,0.926841,0.116209,0.922678,0.604668,0.176226,0.230769,0.178571,3
0.164661,0.935938,0.434913,0.08462,0.774221,0.748996,0.734624,0.666667,0.924177,0.081061,0.929586,0.51154,0.165788,0.225753,0.214286,3
0.138403,0.99375,0.442467,0.162617,0.861638,0.774096,0.699511,0.666667,0.907344,0.092096,0.916618,0.528652,0.20165,0.210702,0.178571,3
0.148796,0.996875,0.424842,0.218539,0.845797,0.736948,0.71684,0.666667,0.901981,0.0668,0.901909,0.499516,0.178179,0.215719,0.178571,3
0.159737,0.967969,0.486531,0,0.967242,0.909639,0.638241,0.666667,0.908879,0.117606,0.91353,0.627363,0.20878,0.240803,0.178571,3
0.095733,0.996875,0.472682,0.131712,0.810596,0.757028,0.588735,0.666667,0.924784,0.115731,0.921378,0.524461,0.280553,0.230769,0.178571,3
0.169037,0.942188,0.472682,0,0.915026,0.870482,0.629106,0.666667,0.913026,0.138031,0.919847,0.605789,0.191171,0.220736,0.214286,3
0.146061,0.992188,0.465758,0,0.899772,0.899598,0.638934,0.666667,0.918011,0.150501,0.924669,0.62701,0.226964,0.26087,0.214286,3
0.175055,0.976563,0.480866,0,0.860464,0.86245,0.718803,0.666667,0.92563,0.120933,0.932601,0.594791,0.181608,0.235786,0.178571,3
0.15919,0.978125,0.460722,0.017865,0.861238,0.886546,0.735352,0.666667,0.923746,0.097049,0.936001,0.605292,0.20216,0.225753,0.178571,3
0.147702,0.963281,0.474571,0,0.947881,0.901606,0.701979,0.666667,0.909769,0.113706,0.916782,0.618368,0.221539,0.215719,0.214286,3
0.214989,0.996094,0.425471,0.020498,1,0.966867,0.717337,0.666667,0.896642,0.105193,0.89008,0.663293,0.16627,0.195652,0.142857,3
0.200219,0.877344,0.49975,0,0.800036,0.756024,0.723844,0.666667,0.93314,0.094552,0.909479,0.525808,0.141382,0.26087,0.25,3
0.105033,0.389844,0.624388,0.941116,0.371753,0.534137,0.710888,1,0.424519,0.029716,0.418492,0.359068,0.177909,0.220736,0.25,3
0.103939,0,0.664045,0.626719,0.356471,0.845382,0.661725,1,0.442195,0.05034,0.43085,0.569558,0.282497,0.220736,0.142857,3
0.054158,0.139063,0.650197,0.392193,0.665097,0.208835,0.47946,1,0.520499,0.011183,0.510556,0.138989,0.128319,0.145485,0.178571,3
0.045952,0.171875,0.377001,0.424569,0.463863,0.223896,0.400011,1,0.557226,0.00623,0.550922,0.148656,0.156454,0.150502,0.214286,3
0.06674,0.16875,0.39022,0.548923,0.44685,0.321285,0.486458,1,0.525443,0.008407,0.515451,0.214401,0.16172,0.075251,0.214286,3
0.041575,0.246094,0.380778,0.441604,0.433101,0.169679,0.371262,1,0.542322,0.009588,0.541225,0.112845,0.131462,0.155518,0.214286,3
0.025711,0.235156,0.472682,0.468719,0.536026,0.205823,0.105233,1,0.548688,0.000823,0.541685,0.136215,0.22389,0.035117,0.178571,3
0.040481,0.280469,0.485902,0.497416,0.559494,0.197791,0.397011,1,0.559589,0.004866,0.554237,0.131455,0.154477,0.135452,0.142857,3
0.165208,0.995313,0.521153,0.474254,0.531523,0.379518,0.626038,0.666667,0.993791,0.050169,0.542869,0.25961,0.084829,0.431438,0.214286,3
0.092451,0.998438,0.557663,0.426777,0.729633,0.459839,0.570937,0.666667,0.936179,0.086501,0.639395,0.323132,0.1802,0.476589,0.178571,3
0.075492,0.921875,0.46387,0.646052,0.466797,0.173695,0.565583,0.666667,0.996933,0.018489,0.509233,0.117115,0.082127,0.431438,0.285714,3
0.117615,0.991406,0.654603,0.646052,0.619922,0.230924,0.671708,0.666667,0.013657,0.003218,0.19484,0.153494,0.070525,0.351171,0.178571,3
0.112691,0.996094,0.628794,0.615883,0.660991,0.263052,0.588096,0.666667,0.973799,0.013108,0.976267,0.175597,0.083448,0.361204,0.178571,3
0.087527,0.996875,0.675376,0.730671,0.659817,0.161647,0.284207,0.666667,0.000023,0.001891,0.493752,0.106843,0.06603,0.215719,0.142857,3
0.077681,0.999219,0.591025,0.614411,0.621096,0.266064,0.47735,0.666667,0.976863,0.015707,0.977931,0.177548,0.118295,0.311037,0.178571,3
0.150438,0.997656,0.582212,0.369383,0.706165,0.48996,0.656674,0.666667,0.956117,0.073073,0.63641,0.341992,0.121467,0.451505,0.214286,3
0.060722,0.989063,0.58473,0.614411,0.580614,0.25502,0.488498,0.666667,0.997134,0.025227,0.491911,0.171204,0.141627,0.356187,0.214286,3
0.164114,0.992969,0.233479,0.641637,0.235055,0.23494,0.593145,0.666667,0.00837,0.033878,0.566955,0.165006,0.054977,0.561873,0.285714,3
0.101751,0.995313,0.185638,0.639429,0.190174,0.238956,0.620418,0.666667,0.008428,0.012679,0.434993,0.159547,0.083723,0.396321,0.25,3
0.131291,0.944531,0.246069,0.683579,0.26263,0.160643,0.599607,0.666667,0.997794,0.014679,0.775561,0.107719,0.045475,0.591973,0.321429,3
0.445295,0.920313,0.178714,0.546716,0.150572,0.262048,0.739387,0.666667,0.02758,0.055069,0.578546,0.186898,0.02251,0.496656,0.25,3
0.16302,0.910156,0.165495,0.602803,0.214167,0.203815,0.339998,0.666667,0.978081,0.013983,0.793548,0.140056,0.047269,0.481605,0.25,3
0.094092,0.975781,0.184379,0.636486,0.260283,0.232932,0.68746,0.666667,0.961369,0.006223,0.955003,0.154865,0.087451,0.446488,0.25,3
0.08698,0.907813,0.275654,0.660768,0.315431,0.15261,0.580664,0.666667,0.972778,0.00809,0.96646,0.100996,0.063058,0.471572,0.25,3
0.05744,0.473438,0.606133,0,0.709099,0.38253,0.494371,0.666667,0.952302,0.044763,0.810787,0.260036,0.221183,0.496656,0.392857,3
0.077133,0.676563,0.591025,0,0.751927,0.556225,0.556479,0.666667,0.950002,0.069474,0.833899,0.380111,0.247992,0.486622,0.321429,3
0.12965,0.744531,0.574029,0.202351,0.758381,0.454819,0.594912,0.666667,0.930152,0.067438,0.933252,0.313022,0.128095,0.521739,0.357143,3
0.37965,0.176563,0.685448,0.849139,0.662164,0.567269,0.850619,1,0.497576,0.12696,0.470698,0.405349,0.058159,0.546823,0.285714,3
0.066193,0.645313,0.588507,0.39662,0.580614,0.164659,0.488775,0.666667,0.998924,0.001052,1,0.108513,0.085971,0.441472,0.321429,3
0.057987,0.382031,0.56018,0.136127,0.685045,0.218876,0.448669,0.666667,0.900873,0.028595,0.912616,0.149184,0.129406,0.496656,0.285714,3
0.17779,0.1375,0.688595,0.654882,0.690912,0.432731,0.67834,1,0.506439,0.15283,0.524243,0.335503,0.101668,0.361204,0.357143,3
0.07221,0.634375,0.63383,0.287706,0.691498,0.258032,0.507955,0.666667,0.9574,0.026845,0.817872,0.174406,0.12405,0.451505,0.25,3
0.450219,0.632813,0.619981,0.245029,0.700885,0.298193,0.811365,0.666667,0.950804,0.04769,0.703066,0.206023,0.024584,0.531773,0.285714,3
0.072757,0.633594,0.564587,0.22369,0.695018,0.333333,0.430504,0.666667,0.932736,0.029693,0.939261,0.224691,0.156906,0.441472,0.357143,3
0.106674,0.750781,0.65775,0.321086,0.774498,0.340361,0.597533,0.666667,0.937878,0.009046,0.937445,0.227291,0.112489,0.421405,0.214286,3
0.309628,0.658594,0.58536,0.200144,0.73374,0.378514,0.742887,0.666667,0.931988,0.06133,0.914157,0.26145,0.04603,0.496656,0.25,3
0.08698,0.540625,0.623758,0.234727,0.702059,0.235944,0.525104,0.666667,0.939717,0.023722,0.949974,0.159145,0.096375,0.441472,0.285714,3
0.103939,0.563281,0.493455,0.121411,0.672724,0.381526,0.654636,0.666667,0.921075,0.032219,0.918367,0.257728,0.130083,0.546823,0.357143,3
0.07221,0.163281,0.620611,0.701238,0.588241,0.451807,0.594421,1,0.492273,0.097716,0.489402,0.320693,0.222656,0.486622,0.357143,3
0.08698,0.107031,0.733918,0.745388,0.689152,0.535141,0.585549,1,0.491989,0.136852,0.497779,0.389704,0.228473,0.471572,0.357143,3
0.077681,0.164063,0.659639,0.633357,0.534559,0.675703,0.530055,1,0.47306,0.152,0.468759,0.483038,0.31158,0.496656,0.357143,3
0.047593,0.207813,0.628165,0.751274,0.572987,0.460843,0.460081,1,0.48465,0.091309,0.481012,0.322936,0.31847,0.426421,0.357143,3
0.060722,0.217969,0.603615,0.749803,0.652777,0.452811,0.520062,1,0.520692,0.079735,0.512597,0.315171,0.254108,0.511706,0.357143,3
0.068381,0.235156,0.636977,0.941116,0.423969,0.63253,0.453105,1,0.44768,0.127777,0.439533,0.446531,0.322324,0.536789,0.357143,3
0.059628,0.171094,0.587878,0.704182,0.434529,0.470884,0.509917,1,0.449956,0.09756,0.465593,0.33295,0.272154,0.431438,0.321429,3
0.076039,0.177344,0.601097,0.574677,0.389354,0.390562,0.425834,1,0.413435,0.0516,0.408109,0.268237,0.179009,0.451505,0.321429,3
0.048687,0.257813,0.590396,0.517984,0.460423,0.25,0.539044,1,0.421658,0.006877,0.406903,0.166844,0.166297,0.436455,0.285714,3
0.79814,0.9875,0.532483,0.016188,0.929107,0.868474,0.720319,0.666667,0.921796,0.170774,0.825083,0.618476,0.041833,0.897993,0.5,3
0.715536,0.913281,0.541296,0.117694,0.829872,0.687751,0.878081,0.666667,0.928443,0.036503,0.891835,0.467288,0.035099,0.837793,0.535714,3
0.68326,0.983594,0.580324,0.085355,0.882759,0.771084,0.794067,0.666667,0.932713,0.146812,0.835458,0.54192,0.04289,0.802676,0.428571,3
0.256018,0.950781,0.549479,0.126561,0.880998,0.727912,0.742049,0.666667,0.921836,0.122241,0.937396,0.505799,0.107221,0.632107,0.392857,3
0.120897,0.996875,0.561439,0.292857,0.720833,0.562249,0.606282,0.666667,0.951601,0.042388,0.943198,0.380304,0.16538,0.707358,0.464286,3
0.210066,0.947656,0.642013,0.346572,0.695605,0.454819,0.759787,0.666667,0.976653,0.026349,0.871346,0.30666,0.079198,0.486622,0.321429,3
0.057987,0.961719,0.594173,0.343629,0.687392,0.475904,0.483429,0.666667,0.965196,0.020655,0.963477,0.31882,0.26716,0.426421,0.392857,3
0.037199,0.872656,0.603615,0.359817,0.688565,0.390562,0.386169,0.666667,0.960968,0.027823,0.959124,0.262359,0.316724,0.431438,0.285714,3
0.067834,0.901563,0.618722,0.269311,0.736087,0.496988,0.542481,0.666667,0.958082,0.059386,0.828149,0.33848,0.24771,0.421405,0.321429,3
0.04814,0.942969,0.614945,0.346572,0.692672,0.455823,0.376719,0.666667,0.968729,0.035345,0.968103,0.306473,0.299953,0.426421,0.428571,3
0.549781,0.891406,0.591655,0.134655,0.785368,0.621486,0.837977,0.666667,0.946357,0.110451,0.838643,0.433819,0.042737,0.64214,0.392857,3
0.211707,0.901563,0.702444,0.180276,0.859878,0.582329,0.577984,0.666667,0.951142,0.090562,0.939896,0.404951,0.103445,0.411371,0.285714,3
0.085886,0.828906,0.413511,0.420154,0.417515,0.292169,0.581736,0.666667,0.99937,0.03104,0.631117,0.197755,0.119853,0.095318,0.142857,1
0.071116,0.95625,0.380148,0.471662,0.281404,0.365462,0.980699,0.666667,0.04507,0.026715,0.029704,0.245575,0.17433,0.135452,0.214286,1
0.108315,0.9,0.278802,0.437078,0.199854,0.34739,0.689089,0.666667,0.041376,0.048468,0.49156,0.241493,0.117607,0.090301,0.178571,1
0.097374,0.924219,0.302093,0.427513,0.206894,0.37751,0.145945,0.666667,0.044416,0.021213,0.330749,0.259118,0.138778,0.145485,0.142857,1
0.064004,0.927344,0.360005,0.551867,0.302524,0.267068,0.442317,0.666667,0.037267,0.02296,0.331771,0.180879,0.142606,0.115385,0.178571,1
0.041575,0.879688,0.322866,0.529056,0.269083,0.247992,0.984754,0.666667,0.039226,0.013339,0.025339,0.165378,0.187315,0.115385,0.214286,1
0.064551,0.896094,0.337973,0.538622,0.266736,0.257028,0.447945,0.666667,0.048135,0.01813,0.341993,0.173343,0.135973,0.150502,0.178571,1
0.068381,0.889844,0.307758,0.553338,0.28375,0.22992,0.455701,0.666667,0.022459,0.027157,0.334888,0.155999,0.117099,0.200669,0.25,1
0.09081,0.848438,0.226555,0.503302,0.190467,0.241968,0.935235,0.666667,0.032785,0.038373,0.425941,0.168749,0.097983,0.110368,0.107143,1
0.070569,0.885156,0.271877,0.549659,0.222735,0.23494,0.918485,0.666667,0.040546,0.029158,0.424558,0.16114,0.117454,0.130435,0.214286,1
0.064551,0.845313,0.26873,0.521698,0.216868,0.227912,0.983645,0.666667,0.043831,0.010283,0.023308,0.151721,0.119931,0.165552,0.535714,1
0.09081,0.485156,0.34238,0.72582,0.353503,0.213855,0.547648,1,0.502229,0.013724,0.497576,0.142456,0.083483,0.115385,0.142857,1
0.050328,0.874219,0.233479,0.627185,0.229113,0.15261,0.397432,0.666667,0.018571,0.011183,0.389503,0.102112,0.102746,0.090301,0.214286,1
0.06674,0.860938,0.228443,0.559961,0.176386,0.209839,0.965351,0.666667,0.049807,0.02593,0.306046,0.142789,0.110074,0.145485,0.178571,1
0.07221,0.822656,0.252993,0.596016,0.253829,0.13755,0.26179,0.666667,0.013422,0.012097,0.393948,0.094331,0.070075,0.165552,0.178571,1
0.061269,0.802344,0.278802,0.432663,0.208068,0.273092,0.464604,0.666667,0.047557,0.026099,0.29485,0.186807,0.152645,0.245819,0.25,1
0.054705,0.894531,0.255511,0.484907,0.159373,0.310241,0.372619,0.666667,0.056344,0.012358,0.034299,0.20738,0.185532,0.160535,0.214286,1
0.05744,0.857813,0.25677,0.532735,0.209241,0.227912,0.480706,0.666667,0.041419,0.015393,0.189591,0.152495,0.133161,0.160535,0.178571,1
0.089168,0.860156,0.263065,0.501831,0.197507,0.26004,0.880839,0.666667,0.047363,0.023575,0.137875,0.176601,0.104017,0.120401,0.178571,1
0.093545,0.88125,0.251104,0.504608,0.192949,0.272088,0.549229,0.666667,0.041353,0.0351,0.254038,0.185584,0.104418,0.205686,0.178571,1
0.051422,0.894531,0.30524,0.568055,0.27319,0.222892,0.985715,0.666667,0.028943,0.016856,0.206093,0.149216,0.143163,0.095318,0.071429,1
0.065646,0.888281,0.271248,0.633543,0.253829,0.160643,0.731562,0.666667,0.027711,0.008786,0.363715,0.108501,0.086587,0.135452,0.214286,1
0.051422,0.863281,0.299575,0.59528,0.259696,0.177711,0.462076,0.666667,0.043208,0.015363,0.184662,0.118795,0.115883,0.090301,0.142857,1
0.073851,0.888281,0.272507,0.566583,0.262043,0.215863,0.960168,0.666667,0.015829,0.023271,0.424763,0.145997,0.102842,0.175585,0.25,1
0.084792,0.423438,0.181232,0.69766,0.251718,0.24498,0.486825,1,0.532863,0.005112,0.527734,0.16279,0.10075,0.160535,0.214286,1
0.045405,0.8875,0.288873,0.599376,0.219503,0.202811,0.387189,0.666667,0.062095,0.007476,0.043943,0.134623,0.144064,0.125418,0.178571,1
0.065098,0.897656,0.215224,0.614963,0.132368,0.205823,0.45717,0.666667,0.076242,0.022892,0.208493,0.139918,0.110364,0.155518,0.214286,1
0.060175,0.888281,0.26936,0.552602,0.221561,0.23494,0.285047,0.666667,0.039797,0.040779,0.392255,0.168445,0.140553,0.120401,0.214286,1
0.050328,0.9,0.19571,0.651203,0.145292,0.166667,0.366813,0.666667,0.06297,0.016307,0.22645,0.112352,0.112091,0.140468,0.214286,1
0.060722,0.877344,0.193822,0.565847,0.246789,0.209839,0.430331,0.666667,0.97406,0.04193,0.519852,0.145978,0.121918,0.155518,0.214286,1
0.074398,0.977344,0.14724,0.650985,0.186498,0.214859,0.462551,0.666667,0.986863,0.049217,0.583631,0.153835,0.107322,0.155518,0.142857,1
0.094092,0.909375,0.139686,0.710804,0.18108,0.110442,0.491607,0.666667,0.973726,0.008229,0.957047,0.073266,0.043848,0.170569,0.142857,1
0.102845,0.942969,0.111359,0.732143,0.174626,0.123494,0.563988,0.666667,0.951982,0.018047,0.939521,0.083047,0.045153,0.155518,0.178571,1
0.059628,0.929688,0.120802,0.719634,0.18108,0.123494,0.469686,0.666667,0.954652,0.014666,0.946778,0.082304,0.073314,0.145485,0.178571,1
0.084245,0.958594,0.149128,0.781443,0.185773,0.089357,0.622622,0.666667,0.974941,0.005217,0.968561,0.058102,0.039643,0.140468,0.178571,1
0.492888,0.94375,0.142204,0.632071,0.209241,0.208835,0.470336,0.666667,0.966015,0.02823,0.804268,0.144932,0.015488,0.150502,0.178571,1
0.100109,0.939063,0.154794,0.688729,0.225082,0.159639,0.572019,0.666667,0.952152,0.019354,0.943156,0.107469,0.058658,0.165552,0.178571,1
0.068928,0.93125,0.174937,0.765258,0.208654,0.081325,0.339021,0.666667,0.974815,0.011052,0.781047,0.053911,0.044666,0.140468,0.178571,1
0.118162,0.935938,0.177455,0.724756,0.256501,0.131526,0.730442,0.666667,0.930455,0.008649,0.923241,0.087077,0.041317,0.135452,0.214286,1
