@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute gender {0,1}

@data
0.063501,0.186719,0.501009,0.941116,0.439223,0.642074,0.991794,1,0.485083,0.027249,0.472728,0.502653,0.214877,0.303602,0.222222,1
0.066262,0.177344,0.557033,0.79248,0.479117,0.526421,0.991244,1,0.478047,0.020511,0.463588,0.406477,0.169451,0.303602,0.222222,1
0.168967,0.785156,0.548497,0.172202,0.516952,0.28016,0.677174,0.666667,0.009271,0.050149,0.391386,0.2116,0.038211,0.638186,0.191358,1
0.210381,0.787109,0.531388,0.088861,0.553601,0.324028,0.770502,0.666667,0.991014,0.052678,0.428714,0.2455,0.03519,0.651587,0.153086,1
0.221425,0.90332,0.59061,0.071693,0.574687,0.387836,0.753282,0.666667,0.001613,0.072229,0.251957,0.302427,0.04144,0.678388,0.153086,1
0.184981,0.838867,0.582714,0.057486,0.587534,0.363908,0.66691,0.666667,0.996055,0.062333,0.533627,0.281214,0.046455,0.624786,0.114815,1
0.216455,0.881836,0.499802,0.142106,0.566682,0.344965,0.737695,0.666667,0.978378,0.03432,0.834942,0.258445,0.036005,0.571184,0.114815,1
0.171728,0.742188,0.54718,0.057946,0.577108,0.318046,0.708864,0.666667,0.987932,0.054407,0.520337,0.241382,0.042944,0.638186,0.153086,1
0.136941,0.802734,0.510331,0.113852,0.507629,0.318046,0.663765,0.666667,0.99965,0.059055,0.39338,0.241422,0.053994,0.624786,0.153086,1
0.160133,0.822266,0.472165,0.086019,0.554054,0.345962,0.566892,0.666667,0.974381,0.073737,0.512903,0.268498,0.051368,0.638186,0.153086,1
0.126449,0.782227,0.487958,0.120534,0.517062,0.305085,0.626225,0.666667,0.989123,0.038174,0.540423,0.227011,0.054942,0.651587,0.153086,1
0.134732,0.895508,0.501119,0.162341,0.535404,0.338983,0.532876,0.666667,0.988254,0.041226,0.406132,0.254639,0.057818,0.571184,0.153086,1
0.122584,0.84668,0.473481,0.196747,0.51358,0.298106,0.628306,0.666667,0.985297,0.038702,0.423207,0.22065,0.055071,0.718589,0.153086,1
0.133076,0.902344,0.49059,0.255698,0.538471,0.295115,0.472874,0.666667,0.981946,0.025347,0.815368,0.21702,0.050011,0.571184,0.153086,1
0.128658,0.907227,0.461637,0.303527,0.45261,0.271186,0.597148,0.666667,0.003105,0.025331,0.367499,0.197215,0.047089,0.584584,0.153086,1
0.109332,0.881836,0.437948,0.213848,0.482661,0.306082,0.390815,0.666667,0.984919,0.02726,0.383432,0.226582,0.062987,0.624786,0.153086,1
0.131971,0.894531,0.48401,0.103015,0.506579,0.367896,0.658858,0.666667,0.992898,0.038006,0.480821,0.278234,0.064364,0.718589,0.153086,1
0.122032,0.901367,0.474797,0.110833,0.515779,0.367896,0.603198,0.666667,0.987742,0.058753,0.418952,0.282536,0.070384,0.597985,0.153086,1
0.118719,0.911133,0.432684,0.086593,0.382756,0.384845,0.538296,0.666667,0.014015,0.039657,0.284195,0.292935,0.074817,0.772191,0.153086,1
0.084484,0.880859,0.414259,0.089961,0.464563,0.368893,0.578401,0.666667,0.98627,0.059492,0.734525,0.284093,0.098513,0.798992,0.153086,1
0.118167,0.917969,0.376093,0.166692,0.395453,0.345962,0.659601,0.666667,0.995708,0.055369,0.286014,0.263621,0.067804,0.839194,0.191358,1
0.143567,0.94043,0.335296,0.082111,0.372491,0.400798,0.69242,0.666667,0.992263,0.066676,0.405373,0.311685,0.066404,0.865995,0.153086,1
0.173385,0.913086,0.35372,0.066684,0.399253,0.395813,0.655925,0.666667,0.989581,0.062357,0.472389,0.307602,0.054384,0.785592,0.191358,1
0.12148,0.879883,0.368197,0.077273,0.444799,0.376869,0.626539,0.666667,0.979954,0.05959,0.57184,0.290295,0.072582,0.74539,0.191358,1
0.140254,0.992188,0.447503,0.396608,0.63811,0.487537,0.701129,0.666667,0.93538,0.080568,0.936572,0.384067,0.083553,0.226415,0.148148,0
0.107675,0.459375,0.616204,0.816762,0.55128,0.321037,0.645366,1,0.472937,0.061388,0.271504,0.326484,0.090938,0.272727,0.296296,0
0.057979,0.266406,0.685448,0.757897,0.548933,0.438684,0.53573,1,0.454961,0.043276,0.439565,0.337435,0.157522,0.236707,0.333333,0
0.072336,0.858594,0.584101,0.116996,0.763074,0.608175,0.572461,0.666667,0.949242,0.082209,0.947523,0.482004,0.186146,0.241852,0.296296,0
0.096632,0.216406,0.715663,0.814266,0.591749,0.519442,0.58185,1,0.46669,0.056917,0.498391,0.415306,0.126457,0.252144,0.296296,0
0.076753,0.298438,0.662157,0.828168,0.592641,0.458624,0.64908,1,0.480361,0.039532,0.473486,0.352842,0.131375,0.226415,0.333333,0
0.067918,0.279688,0.669081,0.788065,0.593521,0.440678,0.279652,1,0.477515,0.015631,0.493964,0.335687,0.138423,0.113208,0.259259,0
0.042518,0.307031,0.664045,0.710068,0.606429,0.350947,0.52631,1,0.480016,0.026556,0.465569,0.262835,0.156701,0.216123,0.333333,0
0.067366,0.271875,0.667822,0.699767,0.609362,0.36989,0.587374,1,0.480776,0.020355,0.471698,0.277745,0.116488,0.241852,0.259259,0
0.071784,0.267969,0.66971,0.793216,0.605255,0.452642,0.627735,1,0.482106,0.049529,0.48275,0.349371,0.137494,0.221269,0.296296,0
0.07841,0.859375,0.620611,0.283291,0.658057,0.439681,0.661032,0.666667,0.982155,0.041451,0.575864,0.337676,0.123751,0.25729,0.296296,0
0.088349,0.896094,0.669081,0.485643,0.632536,0.296112,0.633418,0.666667,0.011631,0.02482,0.334258,0.217009,0.073404,0.241852,0.333333,0
0.186637,0.861719,0.595432,0.000389,0.795632,0.711864,0.778201,0.666667,0.951546,0.081906,0.952523,0.569632,0.094416,0.272727,0.333333,0
0.12921,0.8625,0.670969,0.260191,0.729029,0.464606,0.734882,0.666667,0.974712,0.038395,0.756887,0.358063,0.084194,0.246998,0.296296,0
0.099393,0.852344,0.651456,0.145693,0.770114,0.564307,0.685349,0.666667,0.961853,0.072249,0.794538,0.444305,0.131783,0.252144,0.333333,0
0.104914,0.871875,0.638866,0.241589,0.694558,0.487537,0.654297,0.666667,0.977378,0.054355,0.580782,0.378594,0.107507,0.298456,0.333333,0
0.123136,0.807813,0.619352,0.24701,0.732065,0.444666,0.681441,0.666667,0.954597,0.039699,0.957669,0.342072,0.08418,0.216123,0.259259,0
0.204307,0.875,0.614945,0,0.812356,0.721834,0.753048,0.666667,0.95253,0.077057,0.958829,0.576019,0.087435,0.272727,0.222222,0
0.165102,0.890625,0.604874,0.098502,0.798812,0.653041,0.535743,0.666667,0.948496,0.076687,0.935352,0.520263,0.096932,0.241852,0.259259,0
0.056322,0.149219,0.834635,0.180287,0.782817,0.034895,0.44117,1,0.392841,0.002892,0.387488,0,0.009006,0.102916,0.222222,0
0.163446,0.85,0.616834,0.069167,0.819983,0.649053,0.742734,0.666667,0.945544,0.07539,0.950311,0.514346,0.096749,0.252144,0.333333,0
0.092766,0.976563,0.589766,0,0.800036,0.802592,0.652814,0.666667,0.955047,0.099694,0.870156,0.643803,0.20097,0.221269,0.222222,0
0.099393,0.972656,0.514228,0.225162,0.72494,0.617149,0.681638,0.666667,0.942473,0.065961,0.942324,0.486624,0.144029,0.216123,0.222222,0
0.11651,0.966406,0.527447,0.184691,0.792409,0.666002,0.719673,0.666667,0.932368,0.06499,0.936747,0.526282,0.135251,0.210978,0.185185,0
0.181115,0.99375,0.507304,0.083148,0.91972,0.831505,0.652367,0.666667,0.914768,0.149838,0.914981,0.67986,0.11619,0.205832,0.148148,0
0.062396,0.992969,0.505415,0.201615,0.701472,0.646062,0.597006,0.666667,0.949159,0.073797,0.94861,0.510845,0.22124,0.216123,0.222222,0
0.106019,0.975781,0.513599,0,0.883932,0.860419,0.663862,0.666667,0.926787,0.104272,0.936345,0.692405,0.19258,0.216123,0.222222,0
0.202098,0.989063,0.512969,0.077023,0.857407,0.799601,0.776735,0.666667,0.926726,0.107064,0.927857,0.643859,0.098964,0.205832,0.185185,0
0.176146,0.995313,0.494714,0,0.873371,0.877368,0.661104,0.666667,0.926862,0.136347,0.922274,0.715642,0.125623,0.210978,0.185185,0
0.156819,0.935938,0.434913,0.08462,0.774221,0.750748,0.734624,0.666667,0.924199,0.095108,0.929218,0.602294,0.117852,0.205832,0.222222,0
0.130315,0.99375,0.442467,0.162617,0.861638,0.775673,0.699511,0.666667,0.907371,0.108056,0.916184,0.623122,0.144551,0.190395,0.185185,0
0.140806,0.996875,0.424842,0.218539,0.845797,0.738784,0.71684,0.666667,0.902009,0.078376,0.901397,0.587661,0.127077,0.19554,0.185185,0
0.15185,0.967969,0.486531,0,0.967242,0.910269,0.638241,0.666667,0.908906,0.137986,0.913079,0.743264,0.149859,0.221269,0.185185,0
0.087245,0.996875,0.472682,0.131712,0.810596,0.758724,0.588735,0.666667,0.924806,0.135787,0.920968,0.618021,0.203291,0.210978,0.185185,0
0.161237,0.942188,0.472682,0,0.915026,0.871386,0.629106,0.666667,0.913052,0.161951,0.919429,0.717006,0.136749,0.200686,0.222222,0
0.138045,0.992188,0.465758,0,0.899772,0.900299,0.638934,0.666667,0.918035,0.176582,0.924276,0.742834,0.163396,0.241852,0.222222,0
0.167311,0.976563,0.480866,0,0.860464,0.86341,0.718803,0.666667,0.925652,0.14189,0.93225,0.703621,0.12963,0.216123,0.185185,0
0.151298,0.978125,0.460722,0.017865,0.861238,0.887338,0.735352,0.666667,0.923768,0.113867,0.935668,0.716401,0.14493,0.205832,0.185185,0
0.139702,0.963281,0.474571,0,0.947881,0.902293,0.701979,0.666667,0.909795,0.133411,0.916348,0.732316,0.159358,0.19554,0.222222,0
0.20762,0.996094,0.425471,0.020498,1,0.967099,0.717337,0.666667,0.896672,0.123423,0.889507,0.786995,0.118211,0.174957,0.148148,0
0.192711,0.877344,0.49975,0,0.800036,0.757727,0.723844,0.666667,0.933159,0.110937,0.909006,0.619661,0.099683,0.241852,0.259259,0
0.096632,0.389844,0.624388,0.941116,0.371753,0.537388,0.710888,1,0.424685,0.034865,0.415459,0.416721,0.126876,0.200686,0.259259,0
0.095527,0,0.664045,0.626719,0.356471,0.846461,0.661725,1,0.442356,0.059064,0.427882,0.672909,0.204739,0.200686,0.148148,0
0.045279,0.139063,0.650197,0.392193,0.665097,0.214357,0.47946,1,0.520637,0.013121,0.508003,0.14886,0.089958,0.123499,0.185185,0
0.036996,0.171875,0.377001,0.424569,0.463863,0.229312,0.400011,1,0.557353,0.00731,0.548579,0.160626,0.110903,0.128645,0.222222,0
0.057979,0.16875,0.39022,0.548923,0.44685,0.326022,0.486458,1,0.52558,0.009864,0.512923,0.240645,0.114824,0.051458,0.222222,0
0.032579,0.246094,0.380778,0.441604,0.433101,0.175474,0.371262,1,0.542454,0.01125,0.538832,0.117041,0.092297,0.133791,0.222222,0
0.016565,0.235156,0.472682,0.468719,0.536026,0.211366,0.105233,1,0.548819,0.000966,0.539295,0.145484,0.161107,0.010292,0.185185,0
0.031474,0.280469,0.485902,0.497416,0.559494,0.20339,0.397011,1,0.559716,0.005709,0.551912,0.139691,0.109432,0.113208,0.148148,0
0.157372,0.995313,0.521153,0.474254,0.531523,0.383848,0.626038,0.666667,0.993793,0.058863,0.540484,0.295669,0.05758,0.41681,0.222222,0
0.083932,0.998438,0.557663,0.426777,0.729633,0.463609,0.570937,0.666667,0.936198,0.101491,0.637514,0.372982,0.128582,0.463122,0.185185,0
0.066814,0.921875,0.46387,0.646052,0.466797,0.179462,0.565583,0.666667,0.996933,0.021693,0.506673,0.122237,0.055569,0.41681,0.296296,0
0.109332,0.991406,0.654603,0.646052,0.619922,0.236291,0.671708,0.666667,0.013942,0.003775,0.19064,0.166514,0.046931,0.334477,0.185185,0
0.104362,0.996094,0.628794,0.615883,0.660991,0.268195,0.588096,0.666667,0.973806,0.015379,0.976144,0.193417,0.056553,0.344768,0.185185,0
0.078962,0.996875,0.675376,0.730671,0.659817,0.167498,0.284207,0.666667,0.000312,0.002219,0.491111,0.109736,0.043585,0.19554,0.148148,0
0.069023,0.999219,0.591025,0.614411,0.621096,0.271186,0.47735,0.666667,0.97687,0.018429,0.977816,0.19579,0.082495,0.29331,0.185185,0
0.142463,0.997656,0.582212,0.369383,0.706165,0.493519,0.656674,0.666667,0.95613,0.085736,0.634513,0.395936,0.084856,0.437393,0.222222,0
0.051905,0.989063,0.58473,0.614411,0.580614,0.260219,0.488498,0.666667,0.997135,0.029598,0.48926,0.18807,0.099865,0.339623,0.222222,0
0.156267,0.992969,0.233479,0.641637,0.235055,0.240279,0.593145,0.666667,0.008656,0.039749,0.564696,0.180526,0.035356,0.5506,0.296296,0
0.093319,0.995313,0.185638,0.639429,0.190174,0.244267,0.620418,0.666667,0.008715,0.014876,0.432046,0.173882,0.056757,0.380789,0.259259,0
0.123136,0.944531,0.246069,0.683579,0.26263,0.1665,0.599607,0.666667,0.997795,0.017222,0.77439,0.110801,0.028283,0.581475,0.333333,0
0.440088,0.920313,0.178714,0.546716,0.150572,0.267198,0.739387,0.666667,0.027861,0.064612,0.576348,0.207171,0.011185,0.483705,0.259259,0
0.155163,0.910156,0.165495,0.602803,0.214167,0.209372,0.339998,0.666667,0.978087,0.016406,0.792471,0.150159,0.029618,0.468268,0.259259,0
0.085588,0.975781,0.184379,0.636486,0.260283,0.238285,0.68746,0.666667,0.96138,0.007301,0.954768,0.168183,0.059532,0.432247,0.259259,0
0.07841,0.907813,0.275654,0.660768,0.315431,0.158524,0.580664,0.666667,0.972786,0.009492,0.966285,0.102618,0.041373,0.457976,0.259259,0
0.048592,0.473438,0.606133,0,0.709099,0.386839,0.494371,0.666667,0.952316,0.05252,0.8098,0.296188,0.159093,0.483705,0.407407,0
0.06847,0.676563,0.591025,0,0.751927,0.559322,0.556479,0.666667,0.950016,0.081513,0.833032,0.442332,0.179051,0.473413,0.333333,0
0.12148,0.744531,0.574029,0.202351,0.758381,0.458624,0.594912,0.666667,0.930173,0.079124,0.932904,0.360677,0.089791,0.509434,0.37037,0
0.373827,0.176563,0.685448,0.849139,0.662164,0.570289,0.850619,1,0.497721,0.148961,0.467937,0.473049,0.037725,0.535163,0.296296,0
0.057427,0.645313,0.588507,0.39662,0.580614,0.170489,0.488775,0.666667,0.998924,0.001234,1,0.111768,0.05843,0.427101,0.333333,0
0.049144,0.382031,0.56018,0.136127,0.685045,0.224327,0.448669,0.666667,0.900902,0.03355,0.91216,0.161268,0.090767,0.483705,0.296296,0
0.170072,0.1375,0.688595,0.654882,0.690912,0.43669,0.67834,1,0.506582,0.179315,0.521761,0.388039,0.070117,0.344768,0.37037,0
0.063501,0.634375,0.63383,0.287706,0.691498,0.26321,0.507955,0.666667,0.957412,0.031496,0.816922,0.191967,0.08678,0.437393,0.259259,0
0.445058,0.632813,0.619981,0.245029,0.700885,0.303091,0.811365,0.666667,0.950818,0.055954,0.701517,0.230448,0.012729,0.519726,0.296296,0
0.064053,0.633594,0.564587,0.22369,0.695018,0.337986,0.430504,0.666667,0.932756,0.034839,0.938944,0.253169,0.11124,0.427101,0.37037,0
0.098288,0.750781,0.65775,0.321086,0.774498,0.344965,0.597533,0.666667,0.937896,0.010614,0.937119,0.256333,0.078173,0.406518,0.222222,0
0.303147,0.658594,0.58536,0.200144,0.73374,0.382851,0.742887,0.666667,0.932007,0.071958,0.913709,0.297908,0.028696,0.483705,0.259259,0
0.07841,0.540625,0.623758,0.234727,0.702059,0.241276,0.525104,0.666667,0.939734,0.027833,0.949713,0.173392,0.066176,0.427101,0.296296,0
0.095527,0.563281,0.493455,0.121411,0.672724,0.385842,0.654636,0.666667,0.921098,0.037802,0.917941,0.293379,0.091271,0.535163,0.37037,0
0.063501,0.163281,0.620611,0.701238,0.588241,0.455633,0.594421,1,0.492419,0.114649,0.486739,0.370013,0.160189,0.473413,0.37037,0
0.07841,0.107031,0.733918,0.745388,0.689152,0.538385,0.585549,1,0.492136,0.160567,0.49516,0.454007,0.16452,0.457976,0.37037,0
0.069023,0.164063,0.659639,0.633357,0.534559,0.677966,0.530055,1,0.473212,0.178341,0.465988,0.567605,0.226391,0.483705,0.37037,0
0.038653,0.207813,0.628165,0.751274,0.572987,0.464606,0.460081,1,0.484799,0.107132,0.478305,0.372743,0.23152,0.411664,0.37037,0
0.051905,0.217969,0.603615,0.749803,0.652777,0.45663,0.520062,1,0.520831,0.093552,0.510054,0.363293,0.183604,0.499142,0.37037,0
0.059636,0.235156,0.636977,0.941116,0.423969,0.635095,0.453105,1,0.447839,0.14992,0.43661,0.523172,0.234389,0.524871,0.37037,0
0.050801,0.171094,0.587878,0.704182,0.434529,0.474576,0.509917,1,0.450115,0.114466,0.462806,0.384932,0.197039,0.41681,0.333333,0
0.067366,0.177344,0.601097,0.574677,0.389354,0.394816,0.425834,1,0.413605,0.060542,0.405022,0.30617,0.127695,0.437393,0.333333,0
0.039757,0.257813,0.590396,0.517984,0.460423,0.255234,0.539044,1,0.421825,0.008068,0.403809,0.182763,0.118231,0.421955,0.296296,0
0.796245,0.9875,0.532483,0.016188,0.929107,0.869392,0.720319,0.666667,0.921819,0.200368,0.82417,0.732447,0.025571,0.895369,0.518519,0
0.712866,0.913281,0.541296,0.117694,0.829872,0.68993,0.878081,0.666667,0.928463,0.042828,0.891271,0.548436,0.020557,0.833619,0.555556,0
0.680287,0.983594,0.580324,0.085355,0.882759,0.772682,0.794067,0.666667,0.932733,0.172254,0.8346,0.63927,0.026358,0.797599,0.444444,0
0.249034,0.950781,0.549479,0.126561,0.880998,0.729811,0.742049,0.666667,0.921859,0.143425,0.937069,0.595307,0.074251,0.622642,0.407407,0
0.112645,0.996875,0.561439,0.292857,0.720833,0.565304,0.606282,0.666667,0.951615,0.049734,0.942902,0.442567,0.117549,0.699829,0.481481,0
0.20265,0.947656,0.642013,0.346572,0.695605,0.458624,0.759787,0.666667,0.97666,0.030915,0.870675,0.352934,0.053388,0.473413,0.333333,0
0.049144,0.961719,0.594173,0.343629,0.687392,0.479561,0.483429,0.666667,0.965206,0.024234,0.963286,0.367734,0.193321,0.411664,0.407407,0
0.028161,0.872656,0.603615,0.359817,0.688565,0.394816,0.386169,0.666667,0.96098,0.032645,0.958911,0.299015,0.23022,0.41681,0.296296,0
0.059083,0.901563,0.618722,0.269311,0.736087,0.500499,0.542481,0.666667,0.958094,0.069678,0.827253,0.391662,0.178841,0.406518,0.333333,0
0.039205,0.942969,0.614945,0.346572,0.692672,0.459621,0.376719,0.666667,0.968738,0.041471,0.967936,0.352706,0.217734,0.411664,0.444444,0
0.545555,0.891406,0.591655,0.134655,0.785368,0.624128,0.837977,0.666667,0.946372,0.129591,0.837802,0.5077,0.026244,0.632933,0.407407,0
0.204307,0.901563,0.702444,0.180276,0.859878,0.585244,0.577984,0.666667,0.951156,0.106256,0.939583,0.472565,0.071439,0.396226,0.296296,0
0.077305,0.828906,0.413511,0.420154,0.417515,0.297109,0.581736,0.666667,0.99937,0.036419,0.629192,0.220385,0.083655,0.072041,0.148148,0
0.062396,0.95625,0.380148,0.471662,0.281404,0.36989,0.980699,0.666667,0.045346,0.031345,0.024643,0.278588,0.124211,0.113208,0.222222,0
0.099945,0.9,0.278802,0.437078,0.199854,0.351944,0.689089,0.666667,0.041653,0.056868,0.488908,0.273618,0.081983,0.066895,0.185185,0
0.088901,0.924219,0.302093,0.427513,0.206894,0.381854,0.145945,0.666667,0.044692,0.024889,0.327258,0.29507,0.097744,0.123499,0.148148,0
0.055218,0.927344,0.360005,0.551867,0.302524,0.272183,0.442317,0.666667,0.037545,0.026939,0.328286,0.199845,0.100594,0.092624,0.185185,0
0.032579,0.879688,0.322866,0.529056,0.269083,0.25324,0.984754,0.666667,0.039504,0.01565,0.020255,0.180979,0.133878,0.092624,0.222222,0
0.05577,0.896094,0.337973,0.538622,0.266736,0.262213,0.447945,0.666667,0.04841,0.021272,0.338561,0.190673,0.095656,0.128645,0.185185,0
0.059636,0.889844,0.307758,0.553338,0.28375,0.235294,0.455701,0.666667,0.022741,0.031863,0.331419,0.169564,0.081605,0.180103,0.259259,0
0.082275,0.848438,0.226555,0.503302,0.190467,0.247258,0.935235,0.666667,0.033065,0.045023,0.422946,0.185082,0.067373,0.087479,0.111111,0
0.061844,0.885156,0.271877,0.549659,0.222735,0.240279,0.918485,0.666667,0.040823,0.034211,0.421557,0.175821,0.081869,0.108062,0.222222,0
0.05577,0.845313,0.26873,0.521698,0.216868,0.2333,0.983645,0.666667,0.044107,0.012065,0.018214,0.164357,0.083713,0.144082,0.555556,0
0.082275,0.485156,0.34238,0.72582,0.353503,0.219342,0.547648,1,0.502372,0.016102,0.494955,0.15308,0.056578,0.092624,0.148148,0
0.041414,0.874219,0.233479,0.627185,0.229113,0.158524,0.397432,0.666667,0.018854,0.013121,0.386318,0.103978,0.070919,0.066895,0.222222,0
0.057979,0.860938,0.228443,0.559961,0.176386,0.215354,0.965351,0.666667,0.050081,0.030423,0.302426,0.153485,0.076374,0.123499,0.185185,0
0.063501,0.822656,0.252993,0.596016,0.253829,0.143569,0.26179,0.666667,0.013707,0.014193,0.390787,0.094506,0.046596,0.144082,0.185185,0
0.052457,0.802344,0.278802,0.432663,0.208068,0.278166,0.464604,0.666667,0.047832,0.030622,0.291172,0.20706,0.108068,0.226415,0.259259,0
0.045831,0.894531,0.255511,0.484907,0.159373,0.315055,0.372619,0.666667,0.056617,0.014499,0.029262,0.232099,0.132551,0.138937,0.222222,0
0.048592,0.857813,0.25677,0.532735,0.209241,0.2333,0.480706,0.666667,0.041695,0.018061,0.185364,0.165299,0.093562,0.138937,0.185185,0
0.080618,0.860156,0.263065,0.501831,0.197507,0.265204,0.880839,0.666667,0.047638,0.02766,0.133378,0.194639,0.071865,0.09777,0.185185,0
0.085036,0.88125,0.251104,0.504608,0.192949,0.277168,0.549229,0.666667,0.04163,0.041182,0.250146,0.205572,0.072164,0.185249,0.185185,0
0.042518,0.894531,0.30524,0.568055,0.27319,0.228315,0.985715,0.666667,0.029224,0.019777,0.201952,0.161307,0.101009,0.072041,0.074074,0
0.056875,0.888281,0.271248,0.633543,0.253829,0.1665,0.731562,0.666667,0.027992,0.010309,0.360396,0.111754,0.058889,0.113208,0.222222,0
0.042518,0.863281,0.299575,0.59528,0.259696,0.18345,0.462076,0.666667,0.043484,0.018026,0.180409,0.124282,0.080699,0.066895,0.148148,0
0.065157,0.888281,0.272507,0.566583,0.262043,0.221336,0.960168,0.666667,0.016113,0.027304,0.421762,0.15739,0.070991,0.154374,0.259259,0
0.076201,0.423438,0.181232,0.69766,0.251718,0.250249,0.486825,1,0.532998,0.005998,0.525271,0.177828,0.069433,0.138937,0.222222,0
0.036444,0.8875,0.288873,0.599376,0.219503,0.208375,0.387189,0.666667,0.062366,0.008772,0.038957,0.143547,0.101679,0.102916,0.185185,0
0.056322,0.897656,0.215224,0.614963,0.132368,0.211366,0.45717,0.666667,0.076509,0.026859,0.204365,0.149991,0.076591,0.133791,0.222222,0
0.051353,0.888281,0.26936,0.552602,0.221561,0.240279,0.285047,0.666667,0.040074,0.047846,0.389085,0.184711,0.099065,0.09777,0.222222,0
0.041414,0.9,0.19571,0.651203,0.145292,0.172483,0.366813,0.666667,0.063241,0.019133,0.222416,0.11644,0.077877,0.118353,0.222222,0
0.051905,0.877344,0.193822,0.565847,0.246789,0.215354,0.430331,0.666667,0.974068,0.049197,0.517348,0.157366,0.085192,0.133791,0.222222,0
0.06571,0.977344,0.14724,0.650985,0.186498,0.220339,0.462551,0.666667,0.986867,0.057746,0.581459,0.16693,0.074326,0.133791,0.148148,0
0.085588,0.909375,0.139686,0.710804,0.18108,0.11665,0.491607,0.666667,0.973733,0.009655,0.956823,0.068868,0.027071,0.149228,0.148148,0
0.094423,0.942969,0.111359,0.732143,0.174626,0.129611,0.563988,0.666667,0.951996,0.021175,0.939205,0.080773,0.028042,0.133791,0.185185,0
0.050801,0.929688,0.120802,0.719634,0.18108,0.129611,0.469686,0.666667,0.954665,0.017208,0.9465,0.079869,0.049008,0.123499,0.185185,0
0.075649,0.958594,0.149128,0.781443,0.185773,0.095713,0.622622,0.666667,0.974949,0.006121,0.968397,0.050412,0.023941,0.118353,0.185185,0
0.488128,0.94375,0.142204,0.632071,0.209241,0.214357,0.470336,0.666667,0.966025,0.033122,0.803247,0.156093,0.005958,0.128645,0.185185,0
0.091662,0.939063,0.154794,0.688729,0.225082,0.165503,0.572019,0.666667,0.952166,0.022708,0.942859,0.110497,0.038097,0.144082,0.185185,0
